Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_21-Feb-2020	576	 2.58	 2.49	480	 2.75	 2.46	2872.82	1853.55	 0.61	25776.56	 1.07	35219.92
A10	Foci_processed_21-Feb-2020	693	 2.16	 2.36	602	 2.13	 2.32	2706.06	1835.13	 0.48	31695.30	 1.05	26916.15
A11	Foci_processed_21-Feb-2020	801	 2.37	 2.29	722	 2.40	 2.29	2726.74	1983.73	 0.43	34679.65	 1.04	30803.02
A12	Foci_processed_21-Feb-2020	801	 2.23	 2.27	693	 2.25	 2.25	2693.40	1874.12	 0.50	31115.49	 1.05	28716.25
A2	Foci_processed_21-Feb-2020	801	 1.83	 1.99	678	 1.88	 1.89	2479.99	1809.38	 0.64	26149.36	 1.10	17047.51
A3	Foci_processed_21-Feb-2020	801	 2.13	 2.23	682	 2.22	 2.25	2546.19	1733.69	 0.67	24634.55	 1.10	25014.57
A4	Foci_processed_21-Feb-2020	801	 2.25	 2.22	688	 2.30	 2.15	3078.83	2034.43	 0.63	25374.32	 1.11	30218.65
A5	Foci_processed_21-Feb-2020	801	 2.30	 2.32	677	 2.38	 2.32	3246.92	2155.79	 0.60	27182.65	 1.11	32967.71
A6	Foci_processed_21-Feb-2020	733	 2.00	 2.26	621	 2.11	 2.29	2665.63	1780.38	 0.61	27353.94	 1.08	22709.46
A7	Foci_processed_21-Feb-2020	441	 2.09	 2.09	368	 2.29	 2.10	2162.72	1466.68	 0.69	22972.05	 1.08	18699.42
A8	Foci_processed_21-Feb-2020	801	 1.61	 1.93	688	 1.71	 1.93	2848.34	1971.64	 0.64	25854.98	 1.10	22013.38
A9	Foci_processed_21-Feb-2020	537	 2.37	 2.62	453	 2.42	 2.64	2799.34	1852.20	 0.54	29026.47	 1.06	31581.57
B1	Foci_processed_21-Feb-2020	536	 2.23	 2.20	471	 2.25	 2.04	3223.85	2161.57	 0.57	26638.75	 1.06	33187.09
B10	Foci_processed_21-Feb-2020	801	 1.83	 2.19	711	 1.87	 2.16	2538.19	1968.92	 0.46	35646.29	 1.04	20672.30
B11	Foci_processed_21-Feb-2020	801	 1.88	 2.19	702	 1.97	 2.23	2902.36	2156.78	 0.50	33282.36	 1.05	25471.40
B12	Foci_processed_21-Feb-2020	801	 2.12	 2.28	703	 2.18	 2.29	3179.77	2248.38	 0.56	28609.07	 1.06	30230.73
B2	Foci_processed_21-Feb-2020	583	 2.28	 2.27	495	 2.44	 2.28	3307.27	2104.24	 0.58	26721.33	 1.07	40836.79
B3	Foci_processed_21-Feb-2020	801	 2.52	 2.23	653	 2.58	 2.25	3772.13	2523.06	 0.64	24590.90	 1.16	40232.54
B4	Foci_processed_21-Feb-2020	801	 2.09	 1.97	684	 2.20	 1.97	3209.98	2083.75	 0.57	27624.75	 1.07	36332.67
B5	Foci_processed_21-Feb-2020	801	 2.45	 2.05	669	 2.50	 1.96	3317.13	2248.61	 0.55	29441.69	 1.08	39958.91
B6	Foci_processed_21-Feb-2020	801	 2.09	 2.10	710	 2.16	 2.09	3447.48	2290.67	 0.55	28002.10	 1.08	33316.15
B7	Foci_processed_21-Feb-2020	801	 2.48	 2.48	702	 2.56	 2.47	2854.26	2047.20	 0.48	35581.44	 1.04	32015.51
B8	Foci_processed_21-Feb-2020	801	 1.62	 1.93	705	 1.68	 1.96	2671.64	1933.41	 0.52	31675.30	 1.07	21766.33
B9	Foci_processed_21-Feb-2020	801	 2.26	 2.43	740	 2.31	 2.33	2491.64	1870.62	 0.47	34464.70	 1.04	25514.62
C1	Foci_processed_21-Feb-2020	801	 2.63	 2.21	695	 2.80	 2.20	3211.48	2083.85	 0.55	26652.40	 1.06	44250.04
C10	Foci_processed_21-Feb-2020	801	 2.27	 2.34	720	 2.32	 2.34	2875.01	2087.16	 0.49	35760.80	 1.04	28334.96
C11	Foci_processed_21-Feb-2020	801	 2.48	 2.01	685	 2.50	 1.92	4002.90	2663.31	 0.58	27808.95	 1.10	40665.08
C12	Foci_processed_21-Feb-2020	801	 2.03	 2.00	701	 2.16	 2.01	3458.02	2460.77	 0.57	28213.25	 1.07	32709.75
C2	Foci_processed_21-Feb-2020	419	 2.70	 2.57	375	 2.79	 2.58	3184.73	2134.83	 0.51	30647.67	 1.05	39204.28
C3	Foci_processed_21-Feb-2020	801	 2.24	 2.12	700	 2.27	 2.09	3227.86	2155.25	 0.57	28568.00	 1.10	32625.89
C4	Foci_processed_21-Feb-2020	785	 2.49	 2.36	718	 2.55	 2.35	2846.67	2048.79	 0.52	32611.82	 1.05	30058.15
C5	Foci_processed_21-Feb-2020	801	 2.37	 2.35	743	 2.50	 2.37	2506.97	1810.49	 0.49	33476.32	 1.04	29060.43
C6	Foci_processed_21-Feb-2020	801	 2.53	 2.54	707	 2.58	 2.41	2852.01	2026.61	 0.48	36256.53	 1.03	31673.48
C7	Foci_processed_21-Feb-2020	801	 1.81	 1.95	691	 1.91	 1.96	2848.55	1998.11	 0.51	33081.67	 1.05	25557.82
C8	Foci_processed_21-Feb-2020	801	 2.34	 2.13	734	 2.38	 2.13	2745.50	2055.81	 0.44	37920.37	 1.04	29132.95
C9	Foci_processed_21-Feb-2020	801	 2.18	 2.16	715	 2.24	 2.17	2841.33	2083.23	 0.49	32815.45	 1.05	29232.36
D1	Foci_processed_21-Feb-2020	801	 2.54	 2.03	673	 2.60	 2.00	3570.04	2461.73	 0.54	28454.17	 1.06	42016.42
D10	Foci_processed_21-Feb-2020	801	 2.06	 1.95	691	 2.13	 1.93	3455.65	2519.78	 0.54	30842.28	 1.07	29794.84
D11	Foci_processed_21-Feb-2020	801	 2.37	 2.03	701	 2.46	 2.04	3847.19	2713.88	 0.53	31861.92	 1.06	41156.91
D12	Foci_processed_21-Feb-2020	568	 2.36	 2.16	501	 2.54	 2.18	3806.67	2643.31	 0.55	28870.39	 1.05	41303.99
D2	Foci_processed_21-Feb-2020	801	 2.31	 1.87	663	 2.51	 1.78	4393.41	3072.80	 0.56	29068.51	 1.07	45419.44
D3	Foci_processed_21-Feb-2020	801	 2.53	 2.21	716	 2.59	 2.20	2792.81	1971.79	 0.48	35896.89	 1.04	31059.30
D4	Foci_processed_21-Feb-2020	640	 2.74	 3.45	578	 2.75	 2.58	3263.63	2288.14	 0.52	32020.74	 1.05	34794.72
D6	Foci_processed_21-Feb-2020	801	 2.11	 1.82	691	 2.18	 1.82	3009.44	2209.91	 0.47	27112.75	 1.05	28768.87
D7	Foci_processed_21-Feb-2020	801	 1.92	 1.76	705	 1.94	 1.73	3603.44	2731.06	 0.46	31986.86	 1.07	29390.75
D8	Foci_processed_21-Feb-2020	801	 1.92	 1.80	698	 1.94	 1.78	2932.52	2180.41	 0.48	32651.96	 1.06	25029.11
D9	Foci_processed_21-Feb-2020	801	 1.98	 1.80	671	 1.89	 1.70	3339.60	2556.80	 0.50	26480.09	 1.09	24927.55
E1	Foci_processed_21-Feb-2020	801	 2.03	 2.04	665	 2.06	 1.94	3417.56	2156.26	 0.61	23536.88	 1.11	32033.85
E10	Foci_processed_21-Feb-2020	801	 1.61	 2.07	686	 1.66	 2.11	2669.05	2085.68	 0.47	34884.85	 1.05	18453.04
E11	Foci_processed_21-Feb-2020	483	 2.32	 2.39	423	 2.37	 2.38	3254.55	2322.89	 0.55	29954.86	 1.06	30096.32
E12	Foci_processed_21-Feb-2020	408	 2.32	 2.27	361	 2.45	 2.27	3379.80	2428.38	 0.60	27011.96	 1.07	31643.70
E2	Foci_processed_21-Feb-2020	619	 1.97	 2.05	539	 2.04	 2.07	3106.07	2028.59	 0.52	30234.38	 1.05	31254.11
E3	Foci_processed_21-Feb-2020	801	 2.42	 2.36	712	 2.50	 2.36	2446.98	1815.82	 0.46	32250.02	 1.04	28694.17
E4	Foci_processed_21-Feb-2020	801	 2.93	 2.79	728	 3.07	 2.83	2566.81	1975.56	 0.44	36623.94	 1.04	36265.16
E5	Foci_processed_21-Feb-2020	801	 2.08	 2.30	706	 2.14	 2.31	2550.30	1847.74	 0.47	34907.26	 1.04	24522.67
E6	Foci_processed_21-Feb-2020	801	 1.39	 1.85	733	 1.39	 1.87	2641.19	2028.23	 0.43	38546.66	 1.04	14461.42
E7	Foci_processed_21-Feb-2020	801	 1.56	 2.04	706	 1.61	 2.05	2807.18	2078.72	 0.47	33752.35	 1.05	18452.16
E8	Foci_processed_21-Feb-2020	801	 1.62	 2.13	712	 1.63	 2.09	2740.10	2026.86	 0.48	35392.58	 1.05	18465.36
E9	Foci_processed_21-Feb-2020	801	 1.80	 2.26	718	 1.87	 2.26	2401.80	1905.08	 0.46	33501.64	 1.04	19868.27
F1	Foci_processed_21-Feb-2020	467	 1.89	 2.06	420	 1.98	 2.06	4157.36	2991.73	 0.55	27752.69	 1.06	30815.16
F10	Foci_processed_21-Feb-2020	429	 2.26	 2.10	373	 2.43	 2.10	3286.64	2160.15	 0.57	26143.27	 1.08	34791.40
F11	Foci_processed_21-Feb-2020	801	 2.22	 2.17	682	 2.33	 2.11	3563.73	2369.23	 0.61	25337.10	 1.11	35337.64
F12	Foci_processed_21-Feb-2020	683	 2.24	 2.15	603	 2.35	 2.15	3531.00	2348.87	 0.55	27687.43	 1.07	41297.82
