Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_06-Nov-2019	633	 2.50	 3.16	537	 2.61	 3.28	2220.03	1503.22	 0.56	27364.09	 1.05	24172.74
A10	Foci_processed_06-Nov-2019	326	 2.31	 2.85	271	 2.43	 2.80	2134.50	1403.56	 0.56	28208.67	 1.05	22645.51
A11	Foci_processed_06-Nov-2019	352	 2.03	 2.21	283	 1.99	 2.07	1992.31	1413.08	 0.66	21053.86	 1.11	15200.24
A12	Foci_processed_06-Nov-2019	559	 2.28	 2.35	488	 2.20	 2.18	2438.44	1604.66	 0.57	26903.31	 1.06	24614.02
A2	Foci_processed_06-Nov-2019	682	 2.29	 2.97	567	 2.47	 3.08	2197.79	1506.64	 0.58	25052.98	 1.08	23534.77
A3	Foci_processed_06-Nov-2019	320	 3.12	 3.46	279	 3.22	 3.56	2155.89	1482.17	 0.56	26295.51	 1.05	32491.10
A4	Foci_processed_06-Nov-2019	482	 2.26	 2.82	417	 2.30	 2.85	2143.35	1417.58	 0.56	28157.11	 1.06	23211.09
A5	Foci_processed_06-Nov-2019	401	 2.81	 3.26	334	 2.99	 3.36	2282.14	1454.37	 0.61	25120.38	 1.06	31249.09
A6	Foci_processed_06-Nov-2019	373	 2.46	 2.81	302	 2.54	 2.93	2140.19	1453.58	 0.55	28066.68	 1.05	24333.52
A7	Foci_processed_06-Nov-2019	261	 2.35	 3.06	226	 2.50	 3.19	2152.60	1426.12	 0.56	27070.91	 1.05	24133.35
A8	Foci_processed_06-Nov-2019	227	 2.42	 2.50	188	 2.50	 2.56	2021.44	1315.80	 0.62	25230.70	 1.07	20534.55
A9	Foci_processed_06-Nov-2019	149	 1.99	 2.29	119	 2.08	 2.35	2275.34	1438.52	 0.57	25575.94	 1.07	20719.09
B1	Foci_processed_06-Nov-2019	676	 2.47	 2.46	584	 2.56	 2.47	2351.64	1532.28	 0.53	29089.90	 1.03	29181.90
B10	Foci_processed_06-Nov-2019	801	 2.50	 2.27	683	 2.58	 2.24	2569.46	1819.75	 0.47	32469.04	 1.03	30269.58
B11	Foci_processed_06-Nov-2019	801	 2.84	 2.34	707	 2.90	 2.36	2943.61	2058.13	 0.50	32072.20	 1.05	37713.62
B12	Foci_processed_06-Nov-2019	757	 2.51	 2.30	626	 2.71	 2.33	3288.11	2258.60	 0.64	24063.22	 1.07	35814.04
B2	Foci_processed_06-Nov-2019	410	 2.35	 2.51	352	 2.42	 2.53	2589.93	1762.58	 0.55	24988.68	 1.06	26372.19
B3	Foci_processed_06-Nov-2019	801	 2.89	 2.35	652	 3.14	 2.32	2652.09	1782.40	 0.58	27103.38	 1.05	37817.93
B4	Foci_processed_06-Nov-2019	801	 2.62	 2.23	704	 2.72	 2.24	2772.93	1813.79	 0.56	28248.49	 1.05	35362.59
B5	Foci_processed_06-Nov-2019	801	 2.59	 2.44	662	 2.70	 2.45	2597.39	1756.64	 0.53	29726.76	 1.04	32504.54
B6	Foci_processed_06-Nov-2019	801	 2.68	 2.29	720	 2.80	 2.30	2643.09	1809.67	 0.47	32448.07	 1.04	34008.17
B7	Foci_processed_06-Nov-2019	656	 3.20	 2.51	561	 3.39	 2.54	2551.65	1734.45	 0.59	27514.74	 1.05	38749.64
B8	Foci_processed_06-Nov-2019	801	 2.88	 2.52	696	 2.95	 2.52	2345.48	1629.47	 0.52	29927.03	 1.04	32785.63
B9	Foci_processed_06-Nov-2019	801	 3.01	 2.59	679	 3.03	 2.55	2551.18	1806.95	 0.49	32946.13	 1.04	35751.53
C1	Foci_processed_06-Nov-2019	615	 2.65	 2.41	510	 2.77	 2.44	2614.12	1743.56	 0.57	25355.72	 1.05	32545.32
C10	Foci_processed_06-Nov-2019	801	 2.70	 2.51	713	 2.77	 2.49	2905.94	2117.71	 0.44	36923.02	 1.04	35838.75
C11	Foci_processed_06-Nov-2019	801	 2.40	 2.57	665	 2.56	 2.67	2989.98	2111.64	 0.49	33872.74	 1.04	32543.65
C12	Foci_processed_06-Nov-2019	232	 2.59	 2.65	196	 2.78	 2.61	3071.39	2172.79	 0.58	28355.12	 1.04	32895.27
C2	Foci_processed_06-Nov-2019	801	 3.01	 2.63	688	 3.20	 2.64	2425.91	1620.80	 0.53	30931.17	 1.03	37527.55
C3	Foci_processed_06-Nov-2019	801	 1.92	 2.12	696	 1.99	 2.08	3022.31	2010.88	 0.60	25997.93	 1.09	29026.68
C4	Foci_processed_06-Nov-2019	477	 2.17	 2.64	406	 2.33	 2.71	2579.73	1921.76	 0.56	26981.49	 1.05	24518.26
C5	Foci_processed_06-Nov-2019	397	 2.48	 2.41	351	 2.58	 2.42	2824.34	2079.65	 0.43	32594.08	 1.05	29222.63
C6	Foci_processed_06-Nov-2019	801	 1.94	 2.52	634	 2.14	 2.67	2952.54	2232.39	 0.48	33228.09	 1.05	25495.31
C7	Foci_processed_06-Nov-2019	772	 2.71	 2.72	671	 2.82	 2.70	2533.97	1740.85	 0.50	31245.90	 1.04	33776.29
C8	Foci_processed_06-Nov-2019	801	 2.17	 2.41	705	 2.31	 2.47	2640.91	1900.22	 0.48	34410.36	 1.03	26086.55
C9	Foci_processed_06-Nov-2019	740	 2.69	 2.31	650	 2.77	 2.31	2706.82	1914.89	 0.50	31177.14	 1.04	32930.71
D1	Foci_processed_06-Nov-2019	801	 2.12	 2.30	705	 2.14	 2.23	2810.41	2086.07	 0.50	30779.47	 1.04	24514.75
D10	Foci_processed_06-Nov-2019	801	 2.14	 1.97	691	 2.21	 1.98	2953.70	2112.22	 0.49	32918.62	 1.05	29029.05
D11	Foci_processed_06-Nov-2019	470	 2.25	 2.52	420	 2.37	 2.54	2814.57	2096.16	 0.52	32895.64	 1.04	25982.42
D12	Foci_processed_06-Nov-2019	276	 2.85	 2.59	230	 2.81	 2.49	2991.20	2189.08	 0.59	28102.00	 1.04	31292.23
D2	Foci_processed_06-Nov-2019	710	 2.37	 2.57	546	 2.78	 2.67	3127.24	2260.69	 0.55	28471.82	 1.04	33710.05
D3	Foci_processed_06-Nov-2019	801	 2.76	 2.68	698	 2.85	 2.69	2982.77	2199.74	 0.53	30656.03	 1.04	34063.27
D4	Foci_processed_06-Nov-2019	801	 2.53	 2.11	700	 2.62	 2.06	2759.81	1939.37	 0.50	30038.01	 1.04	30984.95
D5	Foci_processed_06-Nov-2019	801	 1.84	 1.92	702	 1.86	 1.91	2695.82	2044.56	 0.45	31224.91	 1.05	21518.03
D6	Foci_processed_06-Nov-2019	801	 2.92	 2.67	720	 2.99	 2.65	2725.92	1900.92	 0.48	33744.18	 1.04	36233.79
D7	Foci_processed_06-Nov-2019	146	 3.38	 3.37	126	 3.51	 3.39	2724.47	1963.82	 0.56	30533.41	 1.04	36592.41
D8	Foci_processed_06-Nov-2019	565	 2.56	 2.30	462	 2.69	 2.26	2884.34	1972.59	 0.59	27838.44	 1.05	33716.51
D9	Foci_processed_06-Nov-2019	748	 2.89	 2.65	651	 2.96	 2.51	2953.41	2085.40	 0.54	31504.72	 1.04	36898.07
E1	Foci_processed_06-Nov-2019	303	 2.73	 3.00	268	 2.81	 3.08	2305.50	1557.29	 0.55	29107.25	 1.05	30130.87
E10	Foci_processed_06-Nov-2019	147	 1.65	 2.11	120	 1.77	 2.24	2806.65	2002.19	 0.52	33224.90	 1.03	18219.13
