Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_25-Oct-2019	205	 2.83	 3.18	177	 2.97	 3.28	2284.24	1597.81	 0.60	29348.56	 1.07	26091.01
A10	Foci_processed_25-Oct-2019	801	 2.27	 2.66	696	 2.27	 2.67	2572.32	1778.49	 0.53	32824.03	 1.05	19648.87
A11	Foci_processed_25-Oct-2019	659	 2.09	 2.69	563	 2.18	 2.74	2342.53	1648.94	 0.54	30784.01	 1.04	18515.45
A12	Foci_processed_25-Oct-2019	801	 1.97	 2.52	683	 1.94	 2.49	2302.23	1657.42	 0.51	32646.01	 1.03	17064.97
A2	Foci_processed_25-Oct-2019	529	 2.90	 3.76	450	 3.03	 3.97	2059.22	1484.61	 0.55	30742.57	 1.05	25108.11
A3	Foci_processed_25-Oct-2019	263	 2.68	 3.50	224	 2.90	 3.69	2494.58	1754.58	 0.59	27977.97	 1.07	27569.55
A4	Foci_processed_25-Oct-2019	181	 3.07	 3.35	159	 2.98	 3.31	2121.48	1469.22	 0.58	26384.31	 1.05	25356.63
A5	Foci_processed_25-Oct-2019	410	 3.00	 3.46	351	 3.10	 3.59	2214.32	1513.56	 0.56	28242.14	 1.06	26710.78
A6	Foci_processed_25-Oct-2019	578	 2.09	 2.54	477	 2.13	 2.56	2007.02	1459.58	 0.56	29552.39	 1.05	15719.74
A7	Foci_processed_25-Oct-2019	801	 2.50	 3.18	691	 2.58	 3.30	2209.90	1593.53	 0.54	30628.34	 1.05	21741.76
A8	Foci_processed_25-Oct-2019	801	 1.66	 2.25	712	 1.69	 2.29	2478.51	1784.35	 0.56	28152.60	 1.08	15001.09
A9	Foci_processed_25-Oct-2019	740	 2.18	 2.63	653	 2.12	 2.61	2269.12	1599.06	 0.56	30120.95	 1.06	17619.24
B1	Foci_processed_26-Oct-2019	801	 1.94	 2.44	683	 1.98	 2.48	2628.32	1842.28	 0.50	33991.62	 1.04	18465.77
B10	Foci_processed_26-Oct-2019	801	 1.38	 1.84	718	 1.36	 1.76	2696.76	2024.26	 0.45	35120.04	 1.04	12793.79
B11	Foci_processed_26-Oct-2019	801	 1.47	 2.39	706	 1.51	 2.48	2755.16	2114.83	 0.48	34719.49	 1.04	13508.48
B12	Foci_processed_26-Oct-2019	801	 1.63	 2.63	691	 1.66	 2.72	2629.81	2101.66	 0.52	32338.71	 1.04	14493.85
B2	Foci_processed_26-Oct-2019	773	 2.54	 3.01	662	 2.68	 3.04	2506.94	1731.56	 0.53	30788.45	 1.04	25906.13
B3	Foci_processed_26-Oct-2019	801	 2.05	 2.34	683	 2.06	 2.35	2756.36	2000.12	 0.50	32782.10	 1.06	20476.85
B4	Foci_processed_26-Oct-2019	801	 2.19	 2.54	695	 2.35	 2.62	2598.98	1837.77	 0.51	30524.61	 1.05	23055.02
B5	Foci_processed_26-Oct-2019	801	 1.62	 1.94	681	 1.54	 1.86	2740.81	2002.12	 0.47	36852.67	 1.04	14150.64
B6	Foci_processed_26-Oct-2019	801	 1.41	 1.63	688	 1.38	 1.61	2900.47	2078.03	 0.45	34562.89	 1.06	14201.88
B7	Foci_processed_26-Oct-2019	801	 1.28	 1.57	709	 1.28	 1.58	2882.56	2092.48	 0.41	36856.45	 1.05	11752.71
B8	Foci_processed_26-Oct-2019	801	 1.97	 2.16	720	 1.92	 2.09	2853.69	2000.79	 0.44	37159.80	 1.04	19979.61
B9	Foci_processed_26-Oct-2019	801	 1.37	 1.71	721	 1.39	 1.71	2846.18	2168.71	 0.43	32446.98	 1.04	12955.86
C1	Foci_processed_26-Oct-2019	801	 1.90	 2.91	696	 2.01	 2.95	2310.82	1763.06	 0.50	30723.61	 1.04	17721.55
C10	Foci_processed_26-Oct-2019	801	 1.35	 2.10	679	 1.41	 2.18	3046.84	2326.91	 0.50	35238.40	 1.04	12837.15
C11	Foci_processed_26-Oct-2019	801	 1.72	 2.42	698	 1.74	 2.49	3226.71	2381.74	 0.47	34470.88	 1.03	17290.56
C12	Foci_processed_26-Oct-2019	801	 1.45	 2.19	694	 1.45	 2.19	3087.36	2384.63	 0.50	32896.95	 1.03	13907.00
C2	Foci_processed_26-Oct-2019	801	 1.27	 1.86	680	 1.27	 1.90	2443.83	1858.61	 0.49	29430.00	 1.05	11478.26
C3	Foci_processed_26-Oct-2019	801	 1.56	 2.25	694	 1.55	 2.29	2418.21	1862.15	 0.46	33866.19	 1.04	13509.58
C4	Foci_processed_26-Oct-2019	801	 1.61	 2.39	689	 1.64	 2.45	2429.93	1781.73	 0.52	32586.51	 1.04	14355.82
C5	Foci_processed_26-Oct-2019	543	 1.89	 2.26	485	 1.91	 2.27	2611.14	1774.12	 0.55	31228.79	 1.03	15682.95
C6	Foci_processed_26-Oct-2019	801	 1.41	 1.96	690	 1.42	 1.97	2829.54	2152.28	 0.50	34290.74	 1.04	12557.16
C7	Foci_processed_26-Oct-2019	705	 1.80	 2.30	585	 1.93	 2.38	2837.53	2021.13	 0.53	30521.36	 1.03	17409.90
C8	Foci_processed_26-Oct-2019	801	 1.64	 2.62	692	 1.69	 2.70	2817.73	2149.09	 0.51	33257.03	 1.04	15209.01
C9	Foci_processed_26-Oct-2019	801	 1.97	 2.82	690	 1.93	 2.83	2932.38	2203.38	 0.50	32307.00	 1.04	18557.28
D1	Foci_processed_26-Oct-2019	801	 1.43	 2.01	701	 1.40	 1.99	3011.67	2257.89	 0.47	34475.77	 1.04	13566.83
D10	Foci_processed_26-Oct-2019	681	 1.80	 2.33	583	 1.82	 2.38	2836.06	2103.59	 0.55	29977.12	 1.05	16574.00
D11	Foci_processed_26-Oct-2019	669	 1.70	 2.45	571	 1.70	 2.44	3206.42	2459.72	 0.51	33189.82	 1.04	17412.89
D12	Foci_processed_26-Oct-2019	801	 1.80	 2.80	675	 1.85	 2.87	2925.90	2401.89	 0.53	30023.67	 1.04	17630.04
D2	Foci_processed_26-Oct-2019	801	 1.79	 2.60	683	 1.85	 2.64	2516.07	1890.36	 0.51	32238.29	 1.04	15625.28
D3	Foci_processed_26-Oct-2019	801	 1.80	 2.54	690	 1.88	 2.61	2420.70	1823.72	 0.52	32862.51	 1.04	15267.47
D4	Foci_processed_26-Oct-2019	469	 2.42	 3.06	387	 2.61	 3.19	2393.39	1712.71	 0.55	29440.02	 1.03	21161.95
D5	Foci_processed_26-Oct-2019	801	 1.79	 2.51	708	 1.83	 2.59	2695.55	2024.26	 0.51	34196.85	 1.04	16180.46
D6	Foci_processed_26-Oct-2019	801	 1.08	 1.65	708	 1.07	 1.61	3067.25	2330.51	 0.43	38827.94	 1.04	10315.76
D7	Foci_processed_26-Oct-2019	801	 1.27	 1.90	717	 1.24	 1.88	3020.47	2368.93	 0.45	38367.62	 1.04	11624.89
D8	Foci_processed_26-Oct-2019	698	 2.79	 3.25	597	 3.02	 3.29	2697.30	1948.84	 0.54	31244.17	 1.04	27942.71
D9	Foci_processed_26-Oct-2019	801	 1.21	 1.93	698	 1.23	 1.95	2842.29	2200.15	 0.54	30982.92	 1.05	11150.83
E1	Foci_processed_26-Oct-2019	722	 1.86	 2.50	618	 1.88	 2.58	2231.03	1636.82	 0.49	31769.33	 1.04	15954.63
E10	Foci_processed_26-Oct-2019	801	 1.85	 3.00	704	 1.93	 3.09	2420.85	1857.94	 0.50	33480.48	 1.04	15861.11
E11	Foci_processed_26-Oct-2019	801	 1.17	 1.99	675	 1.19	 2.06	2594.32	1959.99	 0.47	33557.40	 1.04	9966.97
E12	Foci_processed_26-Oct-2019	801	 1.63	 2.75	683	 1.71	 2.81	2683.41	2056.34	 0.51	32209.36	 1.03	14636.23
E2	Foci_processed_26-Oct-2019	727	 2.42	 3.26	635	 2.45	 3.33	1930.47	1432.90	 0.52	31058.08	 1.04	18450.43
E3	Foci_processed_26-Oct-2019	586	 2.87	 3.07	512	 2.91	 3.10	2410.90	1633.27	 0.53	29819.17	 1.04	25275.27
E4	Foci_processed_26-Oct-2019	801	 2.63	 3.24	701	 2.79	 3.33	2207.80	1569.05	 0.51	31808.29	 1.04	23864.17
E5	Foci_processed_26-Oct-2019	801	 1.94	 2.74	689	 1.95	 2.75	2042.44	1530.05	 0.51	31190.21	 1.04	15859.59
E6	Foci_processed_26-Oct-2019	801	 1.91	 2.51	695	 2.02	 2.53	2489.15	1726.99	 0.51	31835.45	 1.03	18204.09
E7	Foci_processed_26-Oct-2019	801	 1.45	 2.17	696	 1.54	 2.22	2460.01	1827.21	 0.43	29875.85	 1.04	12813.36
