Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_24-Oct-2019	198	 4.65	 7.04	152	 4.78	 6.36	3010.73	2555.19	 0.94	15600.08	 1.14	42709.37
A10	Foci_processed_24-Oct-2019	794	 2.59	 2.70	689	 2.63	 2.67	2150.42	1571.96	 0.54	22791.35	 1.05	20059.90
A11	Foci_processed_24-Oct-2019	801	 2.47	 2.73	692	 2.51	 2.72	2746.93	2083.69	 0.51	25291.49	 1.05	21737.34
A12	Foci_processed_24-Oct-2019	556	 2.79	 2.92	482	 2.86	 2.75	3077.37	2296.63	 0.56	21843.18	 1.05	26485.08
A2	Foci_processed_24-Oct-2019	196	 2.62	 2.98	169	 2.89	 3.05	2549.80	2024.48	 0.57	24153.76	 1.05	22597.25
A3	Foci_processed_24-Oct-2019	323	 3.08	 3.41	274	 3.18	 3.37	2049.70	1546.55	 0.57	25024.43	 1.04	22530.35
A4	Foci_processed_24-Oct-2019	223	 2.70	 3.43	199	 2.76	 3.41	2241.96	1838.78	 0.62	22657.49	 1.06	22495.50
A5	Foci_processed_24-Oct-2019	242	 2.74	 3.11	202	 2.59	 2.82	1892.47	1524.69	 0.65	21822.40	 1.06	16899.54
A6	Foci_processed_24-Oct-2019	278	 2.21	 2.72	242	 2.18	 2.72	1978.42	1611.85	 0.59	23796.93	 1.06	15046.28
A7	Foci_processed_24-Oct-2019	288	 1.88	 2.99	239	 1.78	 2.78	2036.41	1693.56	 0.62	22306.93	 1.06	12492.95
A8	Foci_processed_24-Oct-2019	500	 1.71	 2.40	420	 1.82	 2.41	2241.23	1729.27	 0.58	22289.82	 1.06	14589.92
A9	Foci_processed_24-Oct-2019	692	 2.19	 2.50	585	 2.26	 2.43	1867.39	1421.17	 0.56	24978.46	 1.05	15675.77
B1	Foci_processed_24-Oct-2019	183	 2.96	 3.23	166	 3.10	 3.24	2956.72	2452.46	 0.58	24460.22	 1.07	27101.18
B11	Foci_processed_24-Oct-2019	801	 1.78	 1.98	680	 1.82	 2.00	2625.72	2023.90	 0.53	29343.90	 1.05	14573.11
B12	Foci_processed_24-Oct-2019	664	 1.34	 1.86	571	 1.38	 1.83	2903.43	2341.07	 0.54	26533.10	 1.05	12485.20
