Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_27-Oct-2019	401	 2.19	 2.54	336	 2.16	 2.52	2462.70	1679.96	 0.59	27144.77	 1.06	21119.31
A10	Foci_processed_27-Oct-2019	634	 2.21	 2.50	550	 2.19	 2.55	2611.64	1810.72	 0.53	31671.80	 1.06	21216.56
A11	Foci_processed_27-Oct-2019	384	 2.44	 2.75	332	 2.45	 2.65	2399.71	1657.21	 0.54	28728.59	 1.05	23045.37
A12	Foci_processed_27-Oct-2019	630	 2.54	 2.87	533	 2.42	 2.76	2309.33	1651.18	 0.56	28936.19	 1.04	23544.47
A2	Foci_processed_27-Oct-2019	210	 3.01	 3.86	182	 3.06	 3.98	2186.30	1507.97	 0.57	27895.50	 1.06	28951.54
A3	Foci_processed_27-Oct-2019	135	 2.59	 3.37	113	 2.72	 3.44	2344.41	1601.58	 0.54	28168.32	 1.05	25946.94
A4	Foci_processed_27-Oct-2019	165	 2.55	 2.25	131	 2.73	 2.35	2267.60	1528.46	 0.59	21677.65	 1.07	23433.86
A5	Foci_processed_27-Oct-2019	239	 2.23	 2.68	213	 2.30	 2.64	2159.71	1482.42	 0.56	27072.11	 1.06	19492.15
A6	Foci_processed_27-Oct-2019	160	 2.08	 2.30	132	 1.99	 2.33	2041.99	1468.67	 0.59	26275.12	 1.07	15081.97
A7	Foci_processed_27-Oct-2019	598	 1.84	 2.11	491	 1.77	 1.99	2026.00	1482.45	 0.64	24670.95	 1.08	12846.45
A8	Foci_processed_27-Oct-2019	307	 1.83	 2.33	255	 1.83	 2.37	2248.30	1627.30	 0.60	25618.63	 1.08	15686.49
A9	Foci_processed_27-Oct-2019	394	 1.92	 2.00	336	 1.82	 1.84	2063.14	1486.24	 0.60	25882.25	 1.08	12648.60
B1	Foci_processed_27-Oct-2019	239	 1.44	 2.09	205	 1.30	 1.83	2242.24	1642.56	 0.57	28174.71	 1.06	10880.00
B10	Foci_processed_27-Oct-2019	694	 2.43	 2.62	573	 2.52	 2.68	2861.83	2103.30	 0.56	29362.93	 1.05	28670.17
B11	Foci_processed_27-Oct-2019	801	 1.23	 1.87	727	 1.23	 1.86	3012.99	2250.82	 0.50	34837.06	 1.04	11651.64
B12	Foci_processed_27-Oct-2019	764	 1.71	 2.69	629	 1.66	 2.61	2798.60	2146.74	 0.52	31389.39	 1.04	16628.88
B2	Foci_processed_27-Oct-2019	601	 2.24	 2.50	516	 2.41	 2.59	2736.54	1846.74	 0.53	31321.64	 1.04	24871.26
B3	Foci_processed_27-Oct-2019	458	 1.59	 2.05	387	 1.51	 2.00	2399.58	1793.17	 0.57	30199.29	 1.06	12598.35
B4	Foci_processed_27-Oct-2019	517	 2.17	 2.37	437	 2.16	 2.30	2989.50	1997.76	 0.51	31996.14	 1.04	23722.10
B5	Foci_processed_27-Oct-2019	423	 1.96	 2.32	370	 2.01	 2.36	2826.25	1893.36	 0.52	32723.52	 1.03	20973.65
B6	Foci_processed_27-Oct-2019	801	 1.80	 2.11	698	 1.79	 2.15	2825.77	2130.56	 0.43	36599.99	 1.04	20563.38
B7	Foci_processed_27-Oct-2019	801	 2.00	 2.19	748	 2.05	 2.22	2777.52	2079.69	 0.45	38329.46	 1.04	21545.06
B8	Foci_processed_27-Oct-2019	546	 1.87	 2.89	481	 1.88	 2.93	2597.23	1916.93	 0.50	32909.03	 1.04	18965.26
B9	Foci_processed_27-Oct-2019	801	 2.03	 2.03	676	 2.01	 2.07	3226.19	2334.50	 0.55	29291.42	 1.08	26795.49
C1	Foci_processed_27-Oct-2019	508	 1.91	 2.52	432	 1.92	 2.58	2386.82	1750.42	 0.54	28526.95	 1.05	18099.44
C10	Foci_processed_27-Oct-2019	801	 1.49	 2.36	692	 1.52	 2.41	3195.92	2446.53	 0.50	35547.68	 1.03	14828.89
C11	Foci_processed_27-Oct-2019	367	 1.75	 2.29	335	 1.77	 2.33	3454.24	2404.42	 0.54	30813.54	 1.04	19730.34
C12	Foci_processed_27-Oct-2019	559	 1.01	 1.53	471	 0.99	 1.48	3426.28	2574.25	 0.53	32050.42	 1.04	9385.83
C2	Foci_processed_27-Oct-2019	565	 1.47	 2.18	501	 1.47	 2.23	2502.15	1889.76	 0.54	29609.28	 1.06	13773.80
C3	Foci_processed_27-Oct-2019	769	 1.36	 2.26	656	 1.37	 2.20	2406.05	1822.72	 0.49	32484.02	 1.04	11444.05
C4	Foci_processed_27-Oct-2019	249	 1.18	 1.85	213	 1.20	 1.83	2718.83	2038.57	 0.50	34457.06	 1.03	10901.00
C5	Foci_processed_27-Oct-2019	678	 1.33	 1.85	569	 1.30	 1.73	2621.39	1863.34	 0.55	30248.03	 1.03	9976.07
C6	Foci_processed_27-Oct-2019	801	 1.60	 2.27	694	 1.57	 2.23	2961.96	2184.96	 0.50	35178.37	 1.03	14413.55
C7	Foci_processed_27-Oct-2019	801	 2.05	 2.31	689	 2.11	 2.29	3013.28	2108.31	 0.49	33206.27	 1.03	21492.93
C8	Foci_processed_27-Oct-2019	801	 1.77	 2.30	696	 1.81	 2.27	3181.46	2375.07	 0.49	36375.92	 1.03	18063.94
C9	Foci_processed_27-Oct-2019	801	 1.84	 2.41	707	 1.90	 2.46	2997.26	2249.66	 0.50	34084.31	 1.03	18368.24
D1	Foci_processed_27-Oct-2019	560	 1.66	 2.14	484	 1.65	 2.12	3058.69	2256.40	 0.55	27834.74	 1.06	17103.98
D10	Foci_processed_27-Oct-2019	801	 1.11	 1.67	707	 1.10	 1.69	3303.08	2525.37	 0.48	34067.45	 1.04	11425.83
D11	Foci_processed_28-Oct-2019	172	 1.31	 1.95	141	 1.42	 2.05	3645.88	2686.73	 0.53	31928.30	 1.03	15607.38
D12	Foci_processed_28-Oct-2019	559	 1.53	 2.42	478	 1.47	 2.39	3307.33	2623.03	 0.55	31057.50	 1.04	15352.02
D2	Foci_processed_28-Oct-2019	734	 1.46	 1.88	638	 1.54	 1.94	2760.73	1970.06	 0.51	30954.20	 1.04	14953.69
D3	Foci_processed_28-Oct-2019	801	 1.73	 2.42	671	 1.70	 2.42	2568.49	1891.79	 0.54	32363.61	 1.03	15517.44
D4	Foci_processed_28-Oct-2019	761	 1.83	 2.33	639	 1.92	 2.40	2605.68	1894.04	 0.52	31064.42	 1.04	18042.94
D5	Foci_processed_28-Oct-2019	801	 1.68	 2.31	673	 1.72	 2.29	2885.74	2138.49	 0.52	34087.60	 1.03	16776.26
D6	Foci_processed_28-Oct-2019	681	 1.31	 1.75	604	 1.23	 1.66	3085.94	2346.31	 0.47	35570.05	 1.04	13516.62
D7	Foci_processed_28-Oct-2019	694	 1.21	 1.73	602	 1.15	 1.65	2928.44	2356.12	 0.40	38740.09	 1.04	12612.04
D8	Foci_processed_28-Oct-2019	801	 1.65	 2.41	695	 1.72	 2.44	2720.87	2124.67	 0.50	32712.57	 1.04	18990.20
D9	Foci_processed_28-Oct-2019	295	 1.07	 1.69	243	 1.09	 1.74	2950.49	2304.37	 0.53	33361.58	 1.03	10183.87
E1	Foci_processed_28-Oct-2019	156	 2.15	 2.63	134	 2.31	 2.75	2550.23	1733.94	 0.56	27344.29	 1.05	22565.70
E10	Foci_processed_28-Oct-2019	801	 1.55	 2.44	699	 1.58	 2.49	2509.97	2014.10	 0.48	33630.25	 1.04	14939.75
E11	Foci_processed_28-Oct-2019	262	 1.66	 2.58	242	 1.62	 2.54	2680.94	1996.52	 0.52	31625.54	 1.03	15969.98
