Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_14-Nov-2019	262	 2.77	 2.73	216	 2.62	 2.49	2021.14	1391.54	 0.69	28404.03	 1.09	20819.46
A10	Foci_processed_14-Nov-2019	330	 2.08	 2.58	285	 2.10	 2.59	2107.60	1427.64	 0.57	31245.83	 1.04	17634.81
A11	Foci_processed_14-Nov-2019	595	 1.91	 1.94	512	 1.87	 1.90	2161.14	1441.68	 0.59	29552.90	 1.05	13687.13
A12	Foci_processed_14-Nov-2019	31	 2.19	 2.73	24	 2.17	 2.48	2406.31	1776.77	 0.58	28803.86	 1.09	18665.33
A2	Foci_processed_14-Nov-2019	337	 2.18	 2.80	295	 2.23	 2.88	1985.70	1398.93	 0.56	31383.29	 1.06	16852.39
A3	Foci_processed_14-Nov-2019	150	 2.29	 2.44	128	 2.32	 2.32	2086.95	1395.00	 0.71	23890.06	 1.08	18304.59
A4	Foci_processed_14-Nov-2019	361	 2.12	 2.61	313	 2.12	 2.62	1904.35	1328.98	 0.63	27199.72	 1.08	17128.96
A5	Foci_processed_14-Nov-2019	733	 2.56	 2.64	626	 2.61	 2.50	2242.07	1514.07	 0.61	28120.69	 1.07	23534.28
A6	Foci_processed_14-Nov-2019	381	 1.73	 2.14	314	 1.81	 2.19	2197.59	1568.61	 0.61	26752.61	 1.07	14935.06
A7	Foci_processed_14-Nov-2019	122	 1.98	 2.12	104	 2.08	 2.16	2232.16	1462.73	 0.68	23936.12	 1.07	16709.35
A8	Foci_processed_14-Nov-2019	304	 1.99	 2.39	254	 1.93	 2.36	2052.04	1398.51	 0.58	29251.31	 1.05	15950.00
A9	Foci_processed_14-Nov-2019	200	 2.40	 2.26	169	 2.41	 2.29	2316.11	1430.40	 0.63	27755.70	 1.06	18600.12
B1	Foci_processed_14-Nov-2019	345	 1.74	 2.40	288	 1.43	 1.82	2020.92	1491.70	 0.67	25698.65	 1.10	11963.53
B10	Foci_processed_14-Nov-2019	514	 2.38	 2.30	421	 2.62	 2.33	2484.18	1803.12	 0.67	25189.47	 1.05	24827.59
B11	Foci_processed_14-Nov-2019	801	 2.69	 2.30	641	 2.78	 2.22	2860.41	2112.97	 0.65	26634.11	 1.05	32355.75
B12	Foci_processed_14-Nov-2019	801	 2.31	 2.20	654	 2.59	 2.21	2733.20	1993.28	 0.64	25886.43	 1.07	27514.45
B2	Foci_processed_14-Nov-2019	455	 1.86	 1.81	394	 2.00	 1.82	2673.74	1799.08	 0.59	27648.95	 1.06	21698.79
B3	Foci_processed_14-Nov-2019	472	 2.63	 2.04	398	 2.69	 1.94	2385.84	1658.41	 0.61	27653.82	 1.05	28382.37
B4	Foci_processed_14-Nov-2019	801	 2.58	 2.12	683	 2.78	 2.11	2761.36	1829.81	 0.59	28392.35	 1.05	31961.96
B5	Foci_processed_14-Nov-2019	801	 2.32	 2.39	682	 2.43	 2.37	2471.06	1778.11	 0.62	26933.92	 1.07	24793.16
B6	Foci_processed_14-Nov-2019	801	 3.06	 2.43	668	 3.30	 2.37	2504.05	1743.92	 0.71	22584.91	 1.07	34117.26
B7	Foci_processed_14-Nov-2019	801	 3.04	 2.42	686	 3.26	 2.40	2518.14	1787.22	 0.65	26520.89	 1.06	31285.66
B8	Foci_processed_14-Nov-2019	801	 3.13	 2.60	666	 3.27	 2.54	2391.76	1634.92	 0.66	25986.55	 1.05	32114.85
B9	Foci_processed_14-Nov-2019	801	 2.97	 2.37	652	 3.06	 2.25	2418.92	1738.02	 0.66	26331.21	 1.05	29141.79
C1	Foci_processed_14-Nov-2019	801	 2.44	 2.19	707	 2.55	 2.20	2588.42	1844.02	 0.58	27524.88	 1.08	27762.63
C10	Foci_processed_14-Nov-2019	794	 2.51	 2.48	695	 2.64	 2.47	2571.69	1941.94	 0.63	27795.52	 1.06	24494.93
C11	Foci_processed_14-Nov-2019	801	 1.85	 2.04	652	 2.01	 2.06	2771.93	2099.14	 0.59	29185.85	 1.07	20735.93
C12	Foci_processed_14-Nov-2019	593	 1.87	 2.04	488	 2.05	 2.07	2877.14	2269.28	 0.66	26722.26	 1.06	19595.69
C2	Foci_processed_14-Nov-2019	801	 2.29	 2.22	704	 2.37	 2.21	2644.88	1779.12	 0.55	32254.18	 1.05	24901.44
