Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_28-Oct-2019	709	 2.76	 3.21	604	 2.83	 3.24	2228.36	1485.87	 0.57	26126.02	 1.07	25203.91
A10	Foci_processed_28-Oct-2019	801	 2.03	 2.35	674	 2.05	 2.31	2369.10	1744.07	 0.55	28525.83	 1.10	17637.79
A11	Foci_processed_28-Oct-2019	801	 2.49	 2.31	673	 2.42	 2.30	2224.93	1595.93	 0.62	23749.43	 1.09	19443.64
A12	Foci_processed_28-Oct-2019	801	 1.95	 2.36	688	 2.04	 2.45	2088.00	1574.04	 0.62	24040.21	 1.10	15662.31
A2	Foci_processed_28-Oct-2019	380	 2.18	 2.39	303	 2.27	 2.39	1994.39	1411.88	 0.59	21320.71	 1.08	18691.33
A3	Foci_processed_28-Oct-2019	801	 2.15	 2.16	652	 2.24	 2.18	2672.61	1743.79	 0.57	26613.90	 1.07	25713.07
A4	Foci_processed_28-Oct-2019	749	 2.39	 2.51	631	 2.46	 2.53	2239.16	1475.48	 0.55	26158.85	 1.06	22275.55
A5	Foci_processed_28-Oct-2019	801	 1.93	 2.21	681	 1.91	 2.25	2192.52	1480.26	 0.53	26741.92	 1.05	16064.83
A6	Foci_processed_28-Oct-2019	733	 1.84	 2.19	632	 1.83	 2.17	2357.20	1683.48	 0.55	26179.50	 1.07	15151.75
A7	Foci_processed_28-Oct-2019	699	 1.84	 1.92	580	 1.87	 1.90	2222.28	1553.01	 0.57	26413.95	 1.07	14784.48
A8	Foci_processed_28-Oct-2019	801	 1.50	 1.88	668	 1.51	 1.87	2194.41	1640.53	 0.58	24336.17	 1.09	12523.14
A9	Foci_processed_28-Oct-2019	801	 2.63	 2.33	651	 2.58	 2.25	2166.66	1521.02	 0.60	24701.70	 1.08	20646.84
B1	Foci_processed_28-Oct-2019	566	 2.56	 2.63	466	 2.61	 2.66	2135.65	1603.77	 0.62	25360.92	 1.10	19461.79
B10	Foci_processed_28-Oct-2019	801	 1.91	 2.33	674	 1.93	 2.35	2771.88	2028.62	 0.56	28771.93	 1.07	19473.20
B11	Foci_processed_28-Oct-2019	782	 1.59	 1.92	648	 1.59	 1.93	2654.49	2078.03	 0.57	27295.95	 1.10	14237.20
B12	Foci_processed_28-Oct-2019	219	 1.68	 2.38	172	 1.67	 2.44	2641.94	2145.22	 0.61	25068.84	 1.11	15443.53
