Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Nov-2019	193	 2.60	 2.53	155	 2.90	 2.44	2574.64	1734.33	 0.65	23724.91	 1.06	31294.19
A10	Foci_processed_05-Nov-2019	348	 1.96	 2.34	301	 1.96	 2.27	2546.62	1608.09	 0.55	28897.89	 1.04	21330.07
A11	Foci_processed_05-Nov-2019	270	 2.09	 2.35	228	 2.08	 2.21	2261.25	1423.41	 0.60	25389.61	 1.05	18472.93
A12	Foci_processed_05-Nov-2019	290	 2.40	 2.84	246	 2.13	 2.45	2410.68	1553.59	 0.61	25714.88	 1.08	20147.04
A2	Foci_processed_05-Nov-2019	382	 1.81	 2.01	320	 1.89	 2.02	2343.20	1555.68	 0.59	25799.10	 1.06	17271.67
A3	Foci_processed_05-Nov-2019	340	 2.00	 2.27	284	 2.15	 2.31	2395.49	1621.74	 0.58	25723.70	 1.05	22024.17
A4	Foci_processed_05-Nov-2019	476	 1.48	 1.86	404	 1.36	 1.61	2171.74	1501.33	 0.58	27233.84	 1.07	9697.57
A5	Foci_processed_05-Nov-2019	393	 2.43	 2.46	335	 2.53	 2.52	2220.17	1467.10	 0.55	27824.16	 1.04	24018.38
A6	Foci_processed_05-Nov-2019	529	 2.12	 2.39	437	 2.12	 2.33	2400.36	1516.34	 0.54	28660.55	 1.04	21579.62
A7	Foci_processed_05-Nov-2019	553	 2.07	 2.32	480	 2.00	 2.15	2642.96	1684.02	 0.53	28941.07	 1.05	23104.34
A8	Foci_processed_05-Nov-2019	412	 2.18	 2.36	347	 2.15	 2.32	2455.35	1551.69	 0.53	27879.80	 1.04	24132.10
A9	Foci_processed_05-Nov-2019	156	 1.72	 2.07	125	 1.66	 1.85	2210.86	1548.78	 0.63	24327.19	 1.08	12404.32
B1	Foci_processed_05-Nov-2019	273	 2.51	 2.35	237	 2.41	 2.21	2932.57	1827.49	 0.60	25222.88	 1.05	31350.53
B10	Foci_processed_05-Nov-2019	801	 2.01	 1.98	713	 2.03	 1.99	2532.99	1904.62	 0.44	32431.39	 1.04	22213.74
B11	Foci_processed_05-Nov-2019	801	 2.63	 1.97	683	 2.80	 1.97	3254.38	2235.67	 0.54	28978.71	 1.05	41416.28
B12	Foci_processed_05-Nov-2019	801	 2.35	 2.33	661	 2.51	 2.33	3458.57	2444.96	 0.62	24162.37	 1.07	35869.40
B2	Foci_processed_05-Nov-2019	556	 2.15	 1.97	478	 2.27	 1.96	3160.87	2123.79	 0.56	25473.80	 1.05	31265.50
B3	Foci_processed_05-Nov-2019	801	 2.34	 2.17	699	 2.38	 2.19	2445.04	1755.40	 0.44	34189.43	 1.04	27708.28
B4	Foci_processed_05-Nov-2019	801	 2.34	 2.26	663	 2.43	 2.29	2490.83	1777.57	 0.49	30174.51	 1.04	26584.59
B5	Foci_processed_05-Nov-2019	801	 2.51	 2.22	698	 2.60	 2.24	2547.00	1784.96	 0.49	32110.58	 1.05	29788.71
B6	Foci_processed_05-Nov-2019	801	 2.64	 2.58	704	 2.77	 2.58	2684.53	1848.56	 0.50	31108.73	 1.04	32757.72
B7	Foci_processed_05-Nov-2019	801	 2.69	 2.28	684	 2.81	 2.27	2776.08	1977.33	 0.52	31871.05	 1.06	32826.04
B8	Foci_processed_05-Nov-2019	801	 2.36	 2.25	718	 2.42	 2.26	2415.01	1842.47	 0.46	33513.56	 1.04	23605.81
B9	Foci_processed_05-Nov-2019	801	 2.17	 2.12	716	 2.19	 2.11	2629.52	1961.04	 0.45	36062.07	 1.04	24123.76
C1	Foci_processed_05-Nov-2019	801	 2.91	 2.18	667	 2.92	 2.10	3296.46	2093.40	 0.63	23864.18	 1.08	46664.05
C10	Foci_processed_05-Nov-2019	801	 2.49	 2.61	699	 2.55	 2.62	2729.80	2184.16	 0.45	33472.09	 1.04	27348.76
C11	Foci_processed_05-Nov-2019	801	 2.15	 1.92	658	 2.24	 1.91	3277.94	2260.01	 0.55	28039.09	 1.06	31953.39
C12	Foci_processed_05-Nov-2019	359	 2.33	 2.14	303	 2.43	 2.13	3226.21	2246.18	 0.57	27378.73	 1.04	31541.25
C2	Foci_processed_05-Nov-2019	493	 2.88	 2.35	425	 3.10	 2.33	2732.10	1718.57	 0.60	25505.67	 1.06	43397.32
C3	Foci_processed_05-Nov-2019	801	 1.90	 2.04	663	 1.95	 2.02	2957.37	2094.76	 0.60	25500.61	 1.09	26853.70
C4	Foci_processed_05-Nov-2019	801	 2.13	 2.44	702	 2.21	 2.45	2513.27	1788.95	 0.48	32970.72	 1.04	25328.01
C5	Foci_processed_05-Nov-2019	521	 2.67	 2.70	426	 2.83	 2.78	2597.35	1789.81	 0.54	28407.63	 1.05	32199.32
C6	Foci_processed_05-Nov-2019	801	 2.27	 2.54	692	 2.35	 2.61	2841.63	1987.01	 0.52	30856.40	 1.05	29748.90
C7	Foci_processed_05-Nov-2019	801	 2.32	 2.41	696	 2.33	 2.35	2442.16	1779.26	 0.49	30615.74	 1.04	24785.55
C8	Foci_processed_05-Nov-2019	801	 2.59	 2.85	705	 2.68	 2.89	2548.52	1888.01	 0.52	32595.24	 1.04	29314.26
C9	Foci_processed_05-Nov-2019	801	 2.57	 2.90	707	 2.72	 2.97	2615.48	2015.64	 0.50	30495.42	 1.04	29285.90
D1	Foci_processed_05-Nov-2019	795	 2.23	 2.11	694	 2.22	 2.06	2820.25	1960.90	 0.53	28620.25	 1.04	25808.57
D10	Foci_processed_05-Nov-2019	801	 1.78	 1.93	679	 1.80	 1.92	2939.84	2081.91	 0.52	30186.99	 1.05	23700.56
D11	Foci_processed_05-Nov-2019	598	 2.08	 2.09	496	 2.09	 2.03	2942.27	2105.98	 0.55	29377.29	 1.04	24207.69
D12	Foci_processed_05-Nov-2019	511	 2.35	 2.49	431	 2.46	 2.43	3184.77	2288.51	 0.60	25773.31	 1.05	29517.57
D2	Foci_processed_05-Nov-2019	643	 2.65	 2.10	546	 2.70	 2.08	3152.93	1997.05	 0.60	24917.76	 1.06	41066.21
