Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_18-Oct-2019	325	 3.02	 2.49	269	 2.99	 2.43	2038.25	1441.51	 0.62	28814.18	 1.08	20523.60
A10	Foci_processed_18-Oct-2019	12	 2.08	 2.07	10	 2.30	 2.16	2747.33	1714.96	 0.48	33168.43	 1.04	19723.20
A11	Foci_processed_18-Oct-2019	801	 2.61	 2.19	713	 2.62	 2.14	2602.26	1715.81	 0.53	31056.25	 1.05	23468.94
A12	Foci_processed_19-Oct-2019	346	 2.21	 2.33	298	 2.26	 2.35	2477.32	1666.96	 0.57	29231.71	 1.05	23900.72
A2	Foci_processed_19-Oct-2019	801	 3.00	 2.65	682	 3.01	 2.61	2328.44	1656.01	 0.55	32386.57	 1.06	23257.16
A3	Foci_processed_19-Oct-2019	351	 3.08	 2.67	310	 3.06	 2.64	2460.42	1633.62	 0.59	30278.20	 1.06	25016.15
A4	Foci_processed_19-Oct-2019	377	 1.84	 2.03	321	 1.82	 1.91	2217.74	1588.36	 0.59	28981.08	 1.07	13700.82
A5	Foci_processed_19-Oct-2019	14	 2.00	 1.75	12	 2.00	 1.71	1989.87	1358.23	 0.55	32041.19	 1.05	13286.67
A6	Foci_processed_19-Oct-2019	16	 1.25	 1.44	13	 1.46	 1.51	2577.39	1675.67	 0.52	29277.37	 1.07	16146.46
A7	Foci_processed_19-Oct-2019	16	 2.31	 1.82	13	 2.69	 1.75	2850.02	1661.42	 0.53	31646.95	 1.04	28021.54
A8	Foci_processed_19-Oct-2019	11	 1.09	 1.14	9	 1.22	 1.20	2037.29	1441.78	 0.54	31881.74	 1.07	8271.56
A9	Foci_processed_19-Oct-2019	7	 2.86	 2.04	5	 3.80	 1.48	2496.36	1537.72	 0.54	33765.33	 1.02	35658.40
