Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Nov-2019	99	 2.03	 1.93	82	 2.18	 1.95	2574.01	1634.05	 0.59	26106.67	 1.08	22718.49
A10	Foci_processed_04-Nov-2019	90	 2.02	 3.04	72	 2.26	 3.26	2424.27	1570.93	 0.58	24482.63	 1.04	24859.22
A11	Foci_processed_04-Nov-2019	187	 1.63	 2.10	164	 1.55	 1.99	2250.79	1520.02	 0.60	24582.64	 1.07	15637.88
A12	Foci_processed_04-Nov-2019	107	 1.73	 1.95	89	 1.69	 1.84	2482.67	1651.16	 0.58	25007.21	 1.06	17055.06
A2	Foci_processed_04-Nov-2019	192	 2.45	 2.11	161	 2.70	 2.13	2931.91	1767.95	 0.60	25913.82	 1.06	29800.72
A3	Foci_processed_04-Nov-2019	503	 2.38	 2.69	455	 2.48	 2.75	2175.65	1392.82	 0.55	27748.44	 1.04	23642.55
A4	Foci_processed_04-Nov-2019	340	 1.68	 2.30	293	 1.72	 2.35	2125.78	1382.46	 0.52	30628.58	 1.03	15204.60
A5	Foci_processed_04-Nov-2019	550	 2.06	 2.27	477	 2.18	 2.28	2415.66	1500.73	 0.54	27467.34	 1.04	23272.10
A6	Foci_processed_04-Nov-2019	123	 2.17	 2.54	105	 2.35	 2.64	2283.52	1424.89	 0.60	26584.34	 1.06	23553.60
A7	Foci_processed_04-Nov-2019	345	 2.33	 2.20	300	 2.49	 2.19	2848.40	1683.83	 0.57	27006.04	 1.04	31052.21
A8	Foci_processed_04-Nov-2019	113	 2.27	 2.58	97	 2.22	 2.44	2246.20	1484.54	 0.60	23637.10	 1.08	21516.99
A9	Foci_processed_04-Nov-2019	91	 1.74	 1.98	75	 1.92	 2.03	2389.37	1540.54	 0.60	23095.58	 1.06	17652.64
B1	Foci_processed_04-Nov-2019	448	 3.15	 3.12	361	 3.03	 2.96	2239.66	1735.61	 0.74	22153.88	 1.21	27373.25
B10	Foci_processed_05-Nov-2019	801	 2.12	 1.92	652	 2.21	 1.85	3524.39	2367.38	 0.62	25346.31	 1.11	29103.12
B11	Foci_processed_05-Nov-2019	801	 2.77	 2.21	672	 2.93	 2.23	3338.25	2292.44	 0.58	27616.30	 1.06	39194.77
B12	Foci_processed_05-Nov-2019	801	 1.99	 1.94	669	 2.12	 1.97	3752.32	2606.98	 0.63	24851.62	 1.09	29270.64
B2	Foci_processed_05-Nov-2019	234	 2.27	 2.25	205	 2.53	 2.27	2642.67	1756.62	 0.57	25368.58	 1.06	29726.95
B3	Foci_processed_05-Nov-2019	801	 2.45	 2.24	689	 2.54	 2.21	2466.24	1631.29	 0.55	30438.71	 1.04	27848.25
B4	Foci_processed_05-Nov-2019	801	 2.08	 1.93	707	 2.18	 1.93	2816.35	1900.90	 0.53	30527.01	 1.06	26152.51
B5	Foci_processed_05-Nov-2019	801	 2.18	 2.13	697	 2.29	 2.08	2516.10	1677.11	 0.53	31454.72	 1.04	26129.89
B6	Foci_processed_05-Nov-2019	801	 2.12	 2.08	674	 2.19	 2.08	3220.38	2031.75	 0.58	27011.39	 1.06	29107.51
B7	Foci_processed_05-Nov-2019	801	 2.53	 1.89	685	 2.62	 1.87	3032.21	2034.38	 0.59	27295.51	 1.07	32721.38
B8	Foci_processed_05-Nov-2019	708	 3.21	 2.46	596	 3.49	 2.41	2704.72	1788.73	 0.62	25206.27	 1.07	38501.39
B9	Foci_processed_05-Nov-2019	387	 2.83	 2.15	345	 2.97	 2.06	3011.55	1995.13	 0.60	26388.65	 1.05	37026.20
C1	Foci_processed_05-Nov-2019	623	 2.49	 2.12	532	 2.56	 2.02	2960.64	1814.17	 0.62	24714.51	 1.07	33209.21
