Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_26-Oct-2019	451	 2.35	 2.08	398	 2.30	 2.00	2235.27	1585.20	 0.55	30882.45	 1.07	17170.79
A10	Foci_processed_26-Oct-2019	24	 1.42	 1.64	20	 1.65	 1.69	2628.09	1767.06	 0.53	32162.40	 1.04	13288.40
A11	Foci_processed_26-Oct-2019	801	 2.44	 2.12	696	 2.32	 2.05	2709.13	1929.72	 0.50	30014.39	 1.06	20957.44
A12	Foci_processed_26-Oct-2019	480	 2.92	 3.40	407	 3.03	 3.45	2372.04	1706.40	 0.62	25749.53	 1.07	26386.22
A2	Foci_processed_26-Oct-2019	801	 2.17	 2.13	689	 2.18	 2.10	2383.66	1669.10	 0.53	30539.52	 1.05	17098.32
A3	Foci_processed_26-Oct-2019	801	 2.28	 2.15	671	 2.29	 2.08	2278.52	1544.93	 0.57	29206.40	 1.06	17173.53
A4	Foci_processed_26-Oct-2019	801	 1.45	 1.65	699	 1.41	 1.62	2274.20	1674.19	 0.55	30776.79	 1.08	10549.48
A5	Foci_processed_26-Oct-2019	302	 2.22	 2.43	250	 2.31	 2.46	2154.84	1451.30	 0.55	31487.72	 1.03	17157.94
A6	Foci_processed_26-Oct-2019	141	 1.72	 1.91	123	 1.80	 1.97	2323.51	1603.06	 0.53	32131.23	 1.04	14500.13
A7	Foci_processed_26-Oct-2019	144	 1.66	 1.99	116	 1.74	 2.04	2176.11	1481.11	 0.52	32890.90	 1.03	14717.59
A8	Foci_processed_26-Oct-2019	77	 1.88	 2.18	71	 2.00	 2.20	2341.49	1582.54	 0.54	31963.73	 1.04	18729.13
A9	Foci_processed_26-Oct-2019	51	 1.84	 2.39	45	 1.98	 2.45	2515.08	1548.75	 0.54	31417.31	 1.03	18555.73
B1	Foci_processed_26-Oct-2019	690	 1.53	 1.93	610	 1.49	 1.88	2936.83	2205.09	 0.48	34845.34	 1.04	14427.00
B10	Foci_processed_26-Oct-2019	801	 1.57	 1.72	714	 1.59	 1.67	2960.84	2148.58	 0.52	31972.40	 1.03	14543.41
B11	Foci_processed_26-Oct-2019	332	 1.79	 1.97	293	 1.78	 1.91	3393.98	2572.91	 0.50	34666.21	 1.04	18541.76
B12	Foci_processed_26-Oct-2019	469	 1.94	 2.43	391	 1.90	 2.34	3153.94	2451.69	 0.53	31005.83	 1.04	18428.19
B2	Foci_processed_26-Oct-2019	801	 1.88	 2.06	707	 1.89	 2.02	2710.12	1863.50	 0.51	32510.39	 1.04	17423.06
