Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_24-Oct-2019	801	 2.67	 2.73	664	 2.78	 2.67	1773.51	1419.41	 0.54	35778.36	 1.07	19096.46
A10	Foci_processed_24-Oct-2019	801	 1.99	 1.88	701	 2.06	 1.88	2602.17	1787.87	 0.53	25647.93	 1.06	18100.93
A11	Foci_processed_24-Oct-2019	801	 2.48	 2.10	700	 2.51	 1.96	2697.17	1977.88	 0.53	22456.50	 1.06	21824.36
A12	Foci_processed_24-Oct-2019	178	 4.01	 3.48	158	 4.23	 3.48	2523.53	1974.98	 0.63	23728.70	 1.05	34669.44
A2	Foci_processed_24-Oct-2019	801	 2.21	 2.53	680	 2.04	 2.25	2439.44	2050.51	 0.57	27303.83	 1.08	15010.85
A3	Foci_processed_24-Oct-2019	801	 2.89	 2.85	691	 2.94	 2.79	2051.43	1561.34	 0.58	25474.35	 1.06	20443.71
A4	Foci_processed_24-Oct-2019	801	 4.07	 3.41	709	 4.05	 3.18	1910.13	1496.09	 0.58	28674.45	 1.07	28636.32
A5	Foci_processed_24-Oct-2019	801	 2.50	 2.41	658	 2.70	 2.36	2395.93	1860.37	 0.53	21950.49	 1.08	21583.59
A6	Foci_processed_24-Oct-2019	801	 2.12	 2.13	668	 2.14	 1.98	2285.27	1801.30	 0.62	22620.14	 1.07	16220.04
A7	Foci_processed_24-Oct-2019	801	 2.95	 2.17	693	 3.06	 2.15	2471.48	1805.13	 0.56	26678.34	 1.07	26046.19
A8	Foci_processed_24-Oct-2019	526	 2.85	 2.32	462	 3.05	 2.32	2414.92	1732.68	 0.54	27662.23	 1.06	24113.58
A9	Foci_processed_24-Oct-2019	602	 2.51	 2.33	531	 2.39	 2.00	2410.14	1680.60	 0.54	29862.09	 1.07	19896.26
B1	Foci_processed_24-Oct-2019	801	 1.86	 2.13	653	 1.98	 2.19	1588.54	1391.85	 0.55	30159.51	 1.13	12244.82
B10	Foci_processed_24-Oct-2019	477	 2.53	 2.16	399	 2.57	 2.15	2794.99	1987.22	 0.55	30245.03	 1.05	22991.98
