Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_08-Jan-2020	445	 2.34	 2.73	370	 2.32	 2.63	2334.57	1551.80	 0.58	25302.59	 1.07	21001.05
A10	Foci_processed_08-Jan-2020	515	 2.43	 2.64	443	 2.35	 2.55	2626.30	1560.11	 0.53	28878.65	 1.04	22999.96
A11	Foci_processed_08-Jan-2020	586	 2.15	 2.33	493	 2.21	 2.29	2632.99	1554.57	 0.53	27139.11	 1.04	22139.37
A12	Foci_processed_08-Jan-2020	595	 2.32	 2.52	514	 2.31	 2.41	2897.99	1797.69	 0.53	29623.27	 1.04	24188.30
A2	Foci_processed_08-Jan-2020	362	 2.21	 2.51	290	 2.22	 2.45	1968.95	1486.21	 0.67	20568.10	 1.11	14957.79
A3	Foci_processed_08-Jan-2020	91	 1.68	 1.81	77	 1.86	 1.89	2128.53	1420.02	 0.56	18006.93	 1.12	14629.25
A4	Foci_processed_08-Jan-2020	408	 2.58	 2.51	316	 2.41	 2.37	2115.78	1528.55	 0.63	17499.76	 1.15	17919.34
A5	Foci_processed_08-Jan-2020	231	 2.48	 2.68	178	 2.61	 2.78	2248.09	1508.42	 0.61	19521.60	 1.10	22670.67
A6	Foci_processed_08-Jan-2020	318	 3.05	 2.86	271	 2.84	 2.47	2319.27	1580.38	 0.63	21283.31	 1.11	22922.27
A7	Foci_processed_08-Jan-2020	175	 2.60	 3.33	147	 2.58	 3.24	2348.54	1513.42	 0.58	24344.69	 1.08	25857.52
A8	Foci_processed_08-Jan-2020	430	 2.54	 2.64	349	 2.30	 2.45	2458.05	1751.18	 0.58	20560.84	 1.16	21255.23
A9	Foci_processed_08-Jan-2020	185	 2.17	 2.33	154	 2.21	 2.39	2327.68	1460.23	 0.56	21973.37	 1.08	19064.86
B1	Foci_processed_08-Jan-2020	429	 2.35	 2.57	369	 2.30	 2.39	2882.54	1833.39	 0.53	29057.46	 1.04	22951.53
B10	Foci_processed_08-Jan-2020	801	 1.91	 2.31	671	 1.96	 2.35	3241.90	2082.66	 0.55	27982.60	 1.06	22074.16
B11	Foci_processed_08-Jan-2020	801	 2.34	 2.31	679	 2.42	 2.25	3482.49	2174.07	 0.57	29089.21	 1.06	28679.05
B12	Foci_processed_08-Jan-2020	661	 2.34	 2.80	557	 2.36	 2.69	3529.34	2248.42	 0.58	27238.25	 1.05	28150.56
B2	Foci_processed_08-Jan-2020	518	 1.94	 2.31	456	 1.93	 2.32	2635.65	1762.53	 0.51	27085.00	 1.04	18309.68
B3	Foci_processed_08-Jan-2020	801	 2.95	 2.86	685	 3.08	 2.87	3058.69	1888.08	 0.56	27742.34	 1.05	32848.47
B4	Foci_processed_08-Jan-2020	801	 2.38	 2.49	687	 2.43	 2.48	3333.65	2022.14	 0.56	27841.40	 1.06	28846.36
B5	Foci_processed_08-Jan-2020	769	 2.44	 2.72	655	 2.56	 2.78	2954.55	1847.06	 0.54	29577.69	 1.04	27078.41
B6	Foci_processed_08-Jan-2020	801	 2.13	 2.16	657	 2.21	 2.13	4141.66	2341.31	 0.62	25138.73	 1.09	28873.91
B7	Foci_processed_08-Jan-2020	696	 2.53	 2.51	591	 2.58	 2.47	3346.45	2016.76	 0.55	29350.90	 1.04	31763.11
B8	Foci_processed_08-Jan-2020	644	 3.05	 3.09	564	 3.11	 3.02	2978.12	1830.36	 0.54	28416.07	 1.04	33052.29
B9	Foci_processed_08-Jan-2020	801	 2.92	 3.00	667	 2.83	 2.91	2978.99	1922.39	 0.57	27855.01	 1.04	29388.05
C1	Foci_processed_08-Jan-2020	801	 2.95	 2.98	674	 3.07	 2.91	2995.25	1917.48	 0.57	27002.62	 1.06	32893.81
C10	Foci_processed_08-Jan-2020	801	 2.55	 2.83	684	 2.74	 2.91	3286.53	2196.84	 0.53	30597.07	 1.04	29203.20
C11	Foci_processed_08-Jan-2020	801	 1.54	 1.82	668	 1.45	 1.75	3512.80	2351.98	 0.53	28803.39	 1.06	17194.82
C12	Foci_processed_08-Jan-2020	801	 2.44	 2.87	694	 2.40	 2.71	3687.26	2517.92	 0.51	32008.86	 1.03	28077.68
C2	Foci_processed_08-Jan-2020	801	 2.61	 2.65	690	 2.73	 2.63	3241.28	2000.52	 0.54	29175.52	 1.05	30946.31
C3	Foci_processed_08-Jan-2020	801	 2.86	 3.17	678	 2.94	 3.17	3628.05	2177.09	 0.58	25129.94	 1.07	38914.26
C4	Foci_processed_08-Jan-2020	801	 3.14	 3.33	687	 3.29	 3.29	3174.67	1980.39	 0.52	30363.60	 1.03	37712.55
C5	Foci_processed_08-Jan-2020	300	 3.38	 3.65	256	 3.50	 3.63	2998.82	1865.77	 0.53	28789.57	 1.04	40842.33
C6	Foci_processed_08-Jan-2020	801	 2.70	 3.30	704	 2.73	 3.21	3376.55	2193.66	 0.49	32803.05	 1.04	32125.91
C7	Foci_processed_08-Jan-2020	801	 2.70	 3.02	677	 2.81	 3.06	2996.30	1859.06	 0.54	28130.79	 1.04	29818.98
C8	Foci_processed_08-Jan-2020	801	 3.05	 3.15	691	 3.27	 3.19	3291.48	2184.69	 0.50	32521.77	 1.03	34860.34
C9	Foci_processed_08-Jan-2020	801	 3.25	 3.46	677	 3.50	 3.52	3093.33	1983.58	 0.54	29212.33	 1.03	38059.71
D1	Foci_processed_08-Jan-2020	799	 2.21	 2.67	679	 2.27	 2.70	3568.74	2403.65	 0.54	29696.83	 1.04	26203.26
D10	Foci_processed_08-Jan-2020	801	 1.39	 1.70	687	 1.45	 1.73	4042.28	2858.44	 0.49	32891.72	 1.04	18577.71
D11	Foci_processed_08-Jan-2020	801	 1.68	 2.37	672	 1.83	 2.44	3999.43	3161.02	 0.49	35159.75	 1.03	20050.56
D12	Foci_processed_08-Jan-2020	526	 2.50	 3.04	430	 2.41	 2.96	4293.90	3284.24	 0.55	30581.30	 1.04	29476.96
D2	Foci_processed_08-Jan-2020	801	 1.78	 2.32	683	 1.87	 2.31	3378.63	2323.59	 0.54	27398.70	 1.05	20487.12
D3	Foci_processed_08-Jan-2020	763	 1.76	 2.37	649	 1.88	 2.46	3675.78	2614.84	 0.53	29751.82	 1.04	21100.85
D4	Foci_processed_08-Jan-2020	801	 2.12	 2.25	682	 2.24	 2.25	3530.91	2368.50	 0.49	30891.76	 1.04	27295.88
D5	Foci_processed_08-Jan-2020	801	 1.77	 1.98	661	 1.75	 1.97	3730.95	2623.35	 0.55	28918.14	 1.06	22894.09
D6	Foci_processed_08-Jan-2020	801	 2.25	 2.37	717	 2.34	 2.40	3590.88	2405.49	 0.51	30935.71	 1.03	28360.69
D7	Foci_processed_08-Jan-2020	382	 2.97	 3.36	326	 3.06	 3.22	3685.59	2662.25	 0.54	30072.05	 1.04	33950.91
