Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_17-Oct-2019	616	 2.95	 2.91	510	 3.02	 2.99	2148.01	1508.34	 0.55	32736.95	 1.04	24435.28
A10	Foci_processed_17-Oct-2019	127	 2.32	 2.18	116	 2.46	 2.19	2847.16	1805.11	 0.55	31545.88	 1.04	25125.17
A11	Foci_processed_17-Oct-2019	344	 3.15	 2.68	309	 3.21	 2.65	2644.64	1646.34	 0.55	30542.97	 1.04	29541.01
A12	Foci_processed_17-Oct-2019	128	 3.05	 2.68	112	 3.18	 2.68	2978.25	1806.11	 0.56	29984.48	 1.03	36797.93
A2	Foci_processed_17-Oct-2019	419	 2.96	 3.03	348	 2.95	 3.12	2327.27	1586.91	 0.61	28912.29	 1.05	25310.46
A3	Foci_processed_17-Oct-2019	286	 2.78	 2.49	246	 2.88	 2.56	2177.92	1431.58	 0.62	27907.31	 1.06	22625.43
A4	Foci_processed_17-Oct-2019	210	 2.64	 2.19	189	 2.70	 2.16	2473.53	1616.13	 0.62	28673.63	 1.05	23022.98
A5	Foci_processed_17-Oct-2019	494	 2.90	 2.54	428	 3.04	 2.58	2625.54	1636.01	 0.54	31707.54	 1.04	29052.40
A6	Foci_processed_17-Oct-2019	254	 2.38	 2.67	218	 2.63	 2.77	2562.96	1668.53	 0.57	30401.09	 1.04	25642.04
A7	Foci_processed_17-Oct-2019	292	 2.71	 2.43	232	 2.92	 2.46	2684.06	1619.07	 0.55	30504.22	 1.05	29080.34
A8	Foci_processed_17-Oct-2019	152	 2.17	 2.68	129	 2.29	 2.65	2596.01	1668.35	 0.58	27606.35	 1.06	20505.67
A9	Foci_processed_17-Oct-2019	344	 2.66	 2.50	309	 2.78	 2.50	2612.60	1602.27	 0.55	31106.83	 1.04	25950.11
B1	Foci_processed_17-Oct-2019	302	 2.05	 2.21	250	 2.14	 2.23	3320.94	2274.61	 0.54	31035.97	 1.04	25422.18
B10	Foci_processed_17-Oct-2019	778	 2.43	 2.42	657	 2.53	 2.45	3052.21	2165.59	 0.52	32350.94	 1.03	28976.82
