Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_25-Oct-2019	181	 3.31	 3.25	153	 3.30	 3.18	2334.77	1493.31	 0.66	25570.22	 1.06	32500.73
A10	Foci_processed_25-Oct-2019	173	 1.88	 2.00	142	 1.85	 1.94	2585.87	1781.58	 0.56	28459.22	 1.05	19162.34
A11	Foci_processed_25-Oct-2019	431	 2.19	 2.32	372	 2.24	 2.30	2336.47	1618.11	 0.62	25693.62	 1.05	19614.13
A12	Foci_processed_25-Oct-2019	245	 2.50	 2.35	222	 2.53	 2.33	2307.36	1623.80	 0.57	26707.95	 1.04	27894.81
A2	Foci_processed_25-Oct-2019	363	 2.67	 2.88	309	 2.87	 3.00	2235.25	1499.26	 0.61	26427.96	 1.05	29126.74
A3	Foci_processed_25-Oct-2019	495	 3.19	 2.59	423	 3.36	 2.62	2858.95	1843.09	 0.59	27689.50	 1.04	41497.67
A4	Foci_processed_25-Oct-2019	288	 2.91	 2.62	246	 3.00	 2.65	2316.93	1510.50	 0.64	25943.54	 1.05	29533.58
A5	Foci_processed_25-Oct-2019	387	 2.40	 2.20	325	 2.62	 2.20	2584.41	1727.77	 0.64	25325.71	 1.06	27679.04
A6	Foci_processed_25-Oct-2019	403	 1.47	 1.77	350	 1.52	 1.83	2038.43	1483.91	 0.64	26344.55	 1.08	12215.02
A7	Foci_processed_25-Oct-2019	801	 1.83	 2.06	663	 1.90	 2.07	2403.69	1725.65	 0.59	27361.40	 1.08	17175.29
A8	Foci_processed_25-Oct-2019	552	 1.45	 1.91	456	 1.42	 1.86	2228.65	1655.82	 0.62	26054.52	 1.08	12377.18
A9	Foci_processed_25-Oct-2019	434	 2.30	 2.44	372	 2.27	 2.45	2155.99	1529.56	 0.64	26250.86	 1.07	19335.13
B1	Foci_processed_25-Oct-2019	642	 2.05	 2.16	556	 2.03	 2.09	2540.22	1737.93	 0.59	27276.22	 1.05	18536.46
B10	Foci_processed_25-Oct-2019	801	 2.96	 2.46	669	 2.96	 2.37	3304.66	2323.93	 0.57	26117.23	 1.07	41667.31
B11	Foci_processed_25-Oct-2019	765	 1.57	 2.16	681	 1.66	 2.23	3338.51	2480.58	 0.54	31222.68	 1.04	18566.40
B12	Foci_processed_25-Oct-2019	801	 1.80	 2.48	707	 1.88	 2.54	3092.76	2360.70	 0.58	27473.18	 1.05	20766.55
B2	Foci_processed_25-Oct-2019	801	 3.53	 2.48	715	 3.69	 2.41	2762.21	1801.13	 0.57	26912.10	 1.04	49010.07
