Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_27-Oct-2019	104	 0.28	 0.67	83	 0.23	 0.63	550.63	369.22	 0.58	6478.04	 1.09	1089.94
A10	Foci_processed_27-Oct-2019	569	 0.37	 0.75	503	 0.36	 0.73	629.97	432.44	 0.59	6579.65	 1.06	1844.80
A11	Foci_processed_27-Oct-2019	710	 0.67	 1.01	615	 0.65	 1.00	686.13	457.06	 0.51	7121.35	 1.05	3375.40
A12	Foci_processed_27-Oct-2019	370	 0.67	 0.98	316	 0.71	 1.00	724.62	474.11	 0.56	6266.18	 1.05	4085.13
A2	Foci_processed_27-Oct-2019	174	 0.49	 0.94	131	 0.50	 0.91	549.91	359.25	 0.63	5512.85	 1.09	2733.91
A3	Foci_processed_27-Oct-2019	440	 0.76	 1.12	372	 0.72	 1.05	698.48	438.92	 0.58	6213.00	 1.06	4038.53
A4	Foci_processed_27-Oct-2019	206	 0.49	 0.83	173	 0.50	 0.82	623.80	395.85	 0.59	5880.17	 1.07	3081.42
A5	Foci_processed_27-Oct-2019	194	 0.23	 0.66	162	 0.19	 0.61	558.54	379.43	 0.58	6479.86	 1.06	829.41
A6	Foci_processed_27-Oct-2019	443	 0.21	 0.66	383	 0.12	 0.45	531.36	365.25	 0.52	6991.14	 1.05	505.38
A7	Foci_processed_27-Oct-2019	576	 0.07	 0.33	481	 0.03	 0.20	487.34	362.67	 0.53	6921.33	 1.07	147.04
A8	Foci_processed_27-Oct-2019	341	 0.22	 0.68	283	 0.19	 0.63	514.78	361.49	 0.61	6107.62	 1.07	902.87
A9	Foci_processed_27-Oct-2019	296	 0.31	 0.84	244	 0.26	 0.66	516.78	368.63	 0.65	5748.25	 1.08	1250.20
B1	Foci_processed_27-Oct-2019	595	 0.62	 0.93	525	 0.64	 0.94	726.36	480.28	 0.63	5876.78	 1.07	3919.99
B10	Foci_processed_27-Oct-2019	801	 0.87	 1.01	697	 0.86	 0.94	1121.86	720.62	 0.49	7354.78	 1.05	5427.40
B11	Foci_processed_27-Oct-2019	84	 0.33	 0.77	72	 0.29	 0.66	731.46	522.37	 0.61	6389.78	 1.06	1461.43
B12	Foci_processed_27-Oct-2019	200	 0.55	 1.00	172	 0.58	 1.04	717.66	523.60	 0.60	5881.15	 1.05	2785.14
