Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_03-Nov-2019	260	 1.94	 2.51	213	 1.96	 2.54	2464.90	1567.02	 0.57	28064.04	 1.04	17242.57
A10	Foci_processed_03-Nov-2019	33	 1.52	 2.08	27	 1.63	 2.22	2601.57	1793.13	 0.61	22990.82	 1.08	13720.30
A11	Foci_processed_03-Nov-2019	91	 1.69	 2.03	78	 1.78	 2.12	2246.76	1533.50	 0.61	24442.73	 1.06	15043.08
A12	Foci_processed_03-Nov-2019	429	 1.67	 2.52	369	 1.66	 2.47	2512.47	1686.16	 0.53	30122.91	 1.04	15967.78
A2	Foci_processed_03-Nov-2019	535	 2.00	 2.51	484	 2.06	 2.54	2702.60	1658.73	 0.54	28951.75	 1.04	20417.21
A3	Foci_processed_03-Nov-2019	58	 3.02	 2.98	50	 3.14	 2.93	3113.21	1880.23	 0.62	22734.79	 1.07	31234.48
A4	Foci_processed_03-Nov-2019	39	 2.72	 2.55	30	 3.10	 2.48	2634.61	1653.11	 0.65	24563.46	 1.07	28329.07
A5	Foci_processed_03-Nov-2019	46	 2.70	 2.81	37	 2.97	 2.94	2658.99	1599.40	 0.60	26068.79	 1.05	28669.62
A6	Foci_processed_03-Nov-2019	55	 1.76	 1.68	49	 1.80	 1.68	2394.97	1592.93	 0.63	24629.05	 1.06	13670.29
A7	Foci_processed_03-Nov-2019	78	 2.28	 2.63	65	 2.57	 2.73	2830.80	1742.85	 0.57	26372.88	 1.05	26921.42
A8	Foci_processed_03-Nov-2019	51	 2.08	 3.01	42	 2.24	 2.96	2626.30	1648.98	 0.60	25714.68	 1.04	19994.95
A9	Foci_processed_03-Nov-2019	83	 2.42	 3.02	74	 2.46	 3.12	2395.50	1599.80	 0.57	26384.29	 1.05	23555.41
B1	Foci_processed_03-Nov-2019	152	 1.38	 2.27	126	 1.44	 2.25	2521.63	1832.63	 0.56	25283.92	 1.09	13269.59
B10	Foci_processed_03-Nov-2019	801	 1.08	 1.41	708	 1.11	 1.42	3139.07	2233.69	 0.43	33568.97	 1.04	11016.27
B11	Foci_processed_03-Nov-2019	801	 1.41	 1.85	693	 1.51	 1.88	3071.72	2208.70	 0.51	32148.79	 1.05	14794.32
B12	Foci_processed_03-Nov-2019	801	 1.46	 1.82	655	 1.47	 1.79	4416.84	2898.67	 0.62	22619.93	 1.12	18230.11
B2	Foci_processed_03-Nov-2019	801	 1.39	 1.97	668	 1.51	 2.01	2588.04	1855.02	 0.50	31923.19	 1.04	13542.07
B3	Foci_processed_03-Nov-2019	801	 1.47	 1.83	694	 1.48	 1.83	2852.27	1900.99	 0.47	34851.38	 1.04	14081.01
B4	Foci_processed_03-Nov-2019	801	 1.60	 1.98	709	 1.69	 2.03	2801.32	1844.31	 0.52	31472.06	 1.05	16515.42
B5	Foci_processed_03-Nov-2019	801	 1.50	 2.11	712	 1.48	 2.09	2736.43	1924.34	 0.47	34814.52	 1.04	13440.75
B6	Foci_processed_03-Nov-2019	801	 1.36	 1.70	692	 1.41	 1.71	3071.32	2149.24	 0.46	33933.45	 1.05	14220.60
