Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_15-Mar-2020	100	 0.32	 0.86	75	 0.17	 0.50	523.25	354.00	 0.65	8373.41	 1.07	774.72
A10	Foci_processed_15-Mar-2020	775	 0.40	 0.97	661	 0.39	 0.96	651.13	460.00	 0.58	6405.15	 1.07	1582.90
A11	Foci_processed_15-Mar-2020	491	 0.83	 1.31	415	 0.87	 1.30	904.59	619.62	 0.56	7829.02	 1.05	3547.11
A12	Foci_processed_15-Mar-2020	801	 0.83	 1.32	667	 0.84	 1.26	775.03	523.98	 0.64	8485.67	 1.06	3561.47
A2	Foci_processed_15-Mar-2020	130	 0.26	 0.64	110	 0.30	 0.68	609.39	427.25	 0.61	8010.47	 1.08	1394.34
A3	Foci_processed_16-Mar-2020	297	 0.76	 1.27	256	 0.80	 1.31	799.82	536.22	 0.63	8083.79	 1.06	3475.18
A4	Foci_processed_16-Mar-2020	243	 0.43	 1.00	198	 0.43	 1.02	576.45	386.19	 0.59	8327.91	 1.06	1679.44
A5	Foci_processed_16-Mar-2020	225	 0.29	 0.90	192	 0.23	 0.83	614.61	446.88	 0.56	8235.48	 1.06	844.94
A6	Foci_processed_16-Mar-2020	417	 0.26	 0.71	350	 0.19	 0.62	615.89	471.52	 0.59	8400.57	 1.06	748.60
A7	Foci_processed_16-Mar-2020	539	 0.25	 0.94	457	 0.13	 0.48	594.41	489.22	 0.60	8310.93	 1.07	553.77
A8	Foci_processed_16-Mar-2020	508	 0.30	 0.90	426	 0.30	 0.92	605.39	433.56	 0.58	8155.34	 1.08	1222.66
A9	Foci_processed_16-Mar-2020	801	 0.34	 0.99	719	 0.34	 0.95	571.09	407.41	 0.57	8590.09	 1.06	1343.66
B1	Foci_processed_16-Mar-2020	801	 0.98	 1.32	694	 1.06	 1.32	906.73	604.85	 0.58	9105.91	 1.06	4524.39
B10	Foci_processed_16-Mar-2020	801	 0.71	 1.12	688	 0.72	 1.10	966.19	684.83	 0.51	7742.01	 1.07	3258.97
B11	Foci_processed_16-Mar-2020	801	 0.53	 1.13	716	 0.50	 1.09	810.92	560.74	 0.49	10835.61	 1.04	2112.19
B12	Foci_processed_16-Mar-2020	801	 0.55	 1.28	670	 0.59	 1.30	720.95	556.74	 0.62	8877.87	 1.08	2435.31
B2	Foci_processed_16-Mar-2020	542	 0.60	 1.37	494	 0.64	 1.41	665.74	459.43	 0.57	9262.52	 1.07	4055.50
B3	Foci_processed_16-Mar-2020	801	 0.33	 0.96	678	 0.29	 0.90	574.88	455.01	 0.53	8054.00	 1.07	1067.15
B4	Foci_processed_16-Mar-2020	801	 0.51	 1.17	682	 0.46	 1.11	714.27	541.15	 0.42	9358.56	 1.06	1766.47
B5	Foci_processed_16-Mar-2020	801	 0.35	 0.94	699	 0.31	 0.83	657.56	461.31	 0.51	10301.63	 1.05	1256.34
B6	Foci_processed_16-Mar-2020	801	 0.50	 0.98	695	 0.51	 0.93	818.52	546.35	 0.48	9316.22	 1.05	2154.65
B7	Foci_processed_16-Mar-2020	801	 0.45	 0.87	685	 0.48	 0.88	890.46	609.17	 0.50	9121.96	 1.06	2053.19
