Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_12-Nov-2019	386	 2.76	 3.33	330	 2.82	 3.41	1898.60	1344.49	 0.53	29014.79	 1.04	22007.41
A10	Foci_processed_12-Nov-2019	376	 2.13	 2.51	320	 2.15	 2.44	2088.17	1452.81	 0.55	25679.17	 1.07	15447.69
A11	Foci_processed_12-Nov-2019	418	 1.37	 1.79	351	 1.34	 1.78	1991.83	1385.40	 0.57	21177.57	 1.08	10067.81
A12	Foci_processed_12-Nov-2019	269	 1.99	 2.70	224	 1.88	 2.61	2181.04	1527.23	 0.61	18952.75	 1.14	15490.09
A2	Foci_processed_12-Nov-2019	677	 3.05	 3.33	574	 3.29	 3.40	2100.62	1408.99	 0.56	27530.57	 1.06	26974.03
A3	Foci_processed_12-Nov-2019	426	 2.76	 2.87	368	 2.90	 2.91	2171.51	1465.00	 0.56	24064.26	 1.06	23339.60
A4	Foci_processed_12-Nov-2019	333	 1.95	 2.42	277	 1.74	 2.20	2041.83	1375.32	 0.53	24139.40	 1.06	13076.09
A5	Foci_processed_12-Nov-2019	681	 2.40	 2.79	556	 2.57	 2.87	2014.81	1409.62	 0.64	22245.07	 1.08	17869.18
A6	Foci_processed_12-Nov-2019	562	 2.07	 2.40	468	 2.07	 2.44	1817.31	1337.34	 0.70	22689.74	 1.10	13421.49
A7	Foci_processed_12-Nov-2019	364	 2.19	 2.83	309	 2.25	 2.80	2166.63	1450.49	 0.56	24053.71	 1.06	17381.73
A8	Foci_processed_12-Nov-2019	284	 1.76	 2.25	235	 1.79	 2.26	1889.91	1301.46	 0.55	23554.01	 1.06	12923.06
A9	Foci_processed_12-Nov-2019	307	 2.08	 2.38	266	 2.03	 2.36	2090.22	1409.40	 0.55	23557.23	 1.07	15725.38
B1	Foci_processed_12-Nov-2019	303	 1.42	 2.23	258	 1.45	 2.25	1877.68	1412.30	 0.53	29282.80	 1.04	10149.13
B10	Foci_processed_12-Nov-2019	801	 1.18	 1.46	669	 1.11	 1.35	2998.47	2117.71	 0.52	28967.06	 1.08	10279.84
B11	Foci_processed_12-Nov-2019	801	 1.39	 1.72	671	 1.38	 1.66	2954.63	2126.96	 0.51	31110.50	 1.06	13079.79
B12	Foci_processed_12-Nov-2019	669	 1.42	 1.97	575	 1.45	 1.95	3098.22	2237.81	 0.58	27541.50	 1.08	13569.63
B2	Foci_processed_12-Nov-2019	142	 2.57	 2.88	116	 2.72	 2.99	2291.07	1509.66	 0.51	27919.87	 1.04	21827.41
B3	Foci_processed_12-Nov-2019	801	 2.19	 2.12	668	 2.32	 2.11	2472.99	1713.53	 0.61	24297.93	 1.07	19607.75
B4	Foci_processed_12-Nov-2019	801	 1.55	 1.71	700	 1.56	 1.70	2694.14	1813.71	 0.52	28820.60	 1.06	14521.67
B5	Foci_processed_12-Nov-2019	801	 1.78	 1.99	680	 1.86	 2.06	2402.45	1693.60	 0.55	29199.43	 1.06	14397.27
B6	Foci_processed_12-Nov-2019	801	 1.46	 1.56	671	 1.46	 1.50	3180.22	2125.92	 0.55	27677.70	 1.08	14945.07
B7	Foci_processed_12-Nov-2019	801	 1.69	 1.74	669	 1.75	 1.75	2738.41	1952.26	 0.53	30428.75	 1.06	15065.82
B8	Foci_processed_12-Nov-2019	801	 2.05	 2.08	692	 2.15	 2.07	2498.94	1760.63	 0.52	29533.06	 1.05	17749.41
B9	Foci_processed_12-Nov-2019	672	 2.61	 2.69	542	 2.54	 2.66	2359.59	1740.74	 0.58	28418.39	 1.05	19522.91
C1	Foci_processed_12-Nov-2019	801	 1.61	 2.09	662	 1.67	 2.08	2570.04	1753.87	 0.53	27161.70	 1.06	15119.19
C10	Foci_processed_12-Nov-2019	800	 1.95	 2.22	679	 1.99	 2.24	2722.36	2064.39	 0.59	27397.66	 1.08	16994.95
C11	Foci_processed_12-Nov-2019	801	 1.16	 1.51	679	 1.16	 1.53	2806.37	2100.89	 0.54	29322.60	 1.06	10386.89
C12	Foci_processed_12-Nov-2019	801	 1.83	 2.10	699	 1.78	 2.04	2906.75	2217.31	 0.55	30148.54	 1.05	15226.01
C2	Foci_processed_12-Nov-2019	801	 1.90	 2.15	691	 1.91	 2.10	2490.53	1705.77	 0.56	27872.85	 1.05	16646.11
C3	Foci_processed_12-Nov-2019	801	 1.47	 1.83	694	 1.52	 1.76	3451.93	2331.26	 0.58	24369.85	 1.11	16609.28
C4	Foci_processed_12-Nov-2019	801	 1.95	 2.17	679	 1.98	 2.19	2500.29	1785.40	 0.55	29103.30	 1.06	17160.97
C5	Foci_processed_12-Nov-2019	322	 3.13	 3.31	253	 3.42	 3.31	2239.29	1607.25	 0.63	22984.43	 1.08	27727.27
C6	Foci_processed_12-Nov-2019	801	 1.63	 2.17	664	 1.68	 2.23	2600.24	1876.23	 0.56	28759.21	 1.06	14574.33
C7	Foci_processed_12-Nov-2019	801	 1.63	 2.05	666	 1.64	 2.09	2726.49	1914.05	 0.59	25930.80	 1.08	14462.45
C8	Foci_processed_12-Nov-2019	801	 1.70	 2.02	678	 1.76	 2.03	2631.83	1969.42	 0.59	27547.10	 1.07	14574.35
C9	Foci_processed_12-Nov-2019	599	 2.30	 2.45	481	 2.37	 2.33	2368.75	1787.53	 0.62	24945.59	 1.05	18051.20
D1	Foci_processed_12-Nov-2019	770	 1.80	 2.45	673	 1.74	 2.41	2318.93	1752.38	 0.52	27844.03	 1.04	14761.93
D10	Foci_processed_12-Nov-2019	801	 1.13	 1.45	682	 1.11	 1.40	3266.58	2292.22	 0.53	29429.62	 1.07	11388.04
D11	Foci_processed_12-Nov-2019	801	 1.72	 2.12	702	 1.65	 2.03	2860.10	2246.18	 0.56	29890.71	 1.05	14499.47
D12	Foci_processed_12-Nov-2019	549	 1.46	 2.29	471	 1.42	 2.22	2762.31	2224.81	 0.55	27914.56	 1.06	12308.27
D2	Foci_processed_12-Nov-2019	801	 1.76	 1.98	710	 1.75	 1.89	2586.18	1766.76	 0.51	29787.36	 1.05	15340.05
D3	Foci_processed_12-Nov-2019	516	 2.23	 2.39	427	 2.49	 2.41	2339.11	1705.17	 0.62	26622.65	 1.06	18669.26
D4	Foci_processed_12-Nov-2019	801	 1.51	 1.70	683	 1.53	 1.66	2465.63	1759.42	 0.51	30111.85	 1.04	12828.40
D5	Foci_processed_12-Nov-2019	801	 1.40	 1.70	689	 1.37	 1.64	2965.15	2146.84	 0.53	28640.29	 1.08	13874.02
D6	Foci_processed_12-Nov-2019	801	 1.51	 1.80	694	 1.57	 1.82	2955.39	2064.78	 0.49	30515.46	 1.05	15115.63
D7	Foci_processed_12-Nov-2019	752	 2.05	 2.35	625	 2.09	 2.38	2709.20	2057.78	 0.56	28933.26	 1.06	16938.52
D8	Foci_processed_12-Nov-2019	801	 1.53	 1.80	671	 1.49	 1.64	3090.41	2179.41	 0.60	28281.10	 1.08	14301.71
D9	Foci_processed_12-Nov-2019	801	 1.97	 3.77	689	 1.79	 2.05	3146.63	2384.31	 0.47	36191.20	 1.04	16488.33
E1	Foci_processed_12-Nov-2019	801	 1.64	 1.95	648	 1.73	 2.00	2778.29	1878.93	 0.55	26500.40	 1.06	16396.29
E10	Foci_processed_12-Nov-2019	229	 1.60	 2.42	189	 1.72	 2.60	2642.53	1977.10	 0.56	28499.77	 1.06	15004.15
E11	Foci_processed_12-Nov-2019	801	 1.71	 2.06	675	 1.73	 2.08	2735.14	2103.36	 0.53	29858.47	 1.06	16533.05
E12	Foci_processed_12-Nov-2019	175	 1.50	 2.06	147	 1.58	 2.08	2727.69	2038.85	 0.55	27315.52	 1.07	13784.19
E2	Foci_processed_12-Nov-2019	584	 1.91	 2.47	508	 1.91	 2.42	2126.19	1510.62	 0.54	29739.28	 1.05	14395.84
E3	Foci_processed_12-Nov-2019	801	 1.39	 1.84	690	 1.42	 1.88	2725.90	1848.09	 0.48	28299.83	 1.06	13524.42
E4	Foci_processed_12-Nov-2019	304	 1.23	 1.87	265	 1.13	 1.76	2123.39	1615.69	 0.55	25959.05	 1.09	8695.73
E5	Foci_processed_12-Nov-2019	644	 2.01	 2.28	554	 2.08	 2.27	2692.88	1741.18	 0.55	27907.58	 1.04	19314.57
E6	Foci_processed_12-Nov-2019	801	 1.30	 1.67	680	 1.32	 1.73	3110.82	2107.90	 0.49	27940.54	 1.06	13134.13
E7	Foci_processed_12-Nov-2019	801	 1.31	 1.60	693	 1.30	 1.45	2842.66	2035.81	 0.50	28917.91	 1.06	11990.74
E8	Foci_processed_12-Nov-2019	801	 1.01	 1.23	674	 0.95	 1.18	3137.80	2236.08	 0.52	25582.56	 1.10	9188.96
E9	Foci_processed_12-Nov-2019	801	 0.95	 1.37	705	 0.95	 1.37	2566.73	1934.91	 0.46	31036.32	 1.05	8191.01
