Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_23-Dec-2019	580	 2.43	 3.34	526	 2.61	 3.44	1891.07	1407.24	 0.53	32786.17	 1.04	21230.48
A10	Foci_processed_23-Dec-2019	446	 1.98	 2.71	380	 2.12	 2.84	2563.89	1704.17	 0.55	29743.81	 1.05	22429.01
A11	Foci_processed_23-Dec-2019	801	 1.78	 1.87	663	 1.79	 1.86	2494.27	1780.69	 0.56	28976.78	 1.07	15733.68
A12	Foci_processed_23-Dec-2019	131	 2.16	 2.45	111	 2.16	 2.47	2605.46	1731.43	 0.57	29822.51	 1.04	19719.03
A2	Foci_processed_23-Dec-2019	658	 2.10	 3.03	545	 2.37	 3.19	2142.98	1589.56	 0.56	31577.26	 1.06	20527.68
A3	Foci_processed_23-Dec-2019	405	 2.50	 3.01	351	 2.68	 3.04	2057.14	1450.15	 0.57	29331.29	 1.07	22590.18
A4	Foci_processed_23-Dec-2019	322	 2.37	 3.02	268	 2.56	 3.14	1948.90	1450.62	 0.62	28023.36	 1.07	20540.72
A5	Foci_processed_23-Dec-2019	647	 2.53	 2.98	537	 2.69	 2.99	2079.05	1453.03	 0.56	29007.41	 1.06	24119.52
A6	Foci_processed_23-Dec-2019	580	 2.51	 2.77	514	 2.47	 2.72	2219.59	1513.45	 0.54	31564.36	 1.04	22833.68
A7	Foci_processed_23-Dec-2019	356	 2.44	 2.94	291	 2.52	 2.98	2202.95	1492.17	 0.54	29987.13	 1.05	22312.73
A8	Foci_processed_23-Dec-2019	757	 2.68	 2.89	635	 2.79	 2.94	2414.25	1658.14	 0.55	31384.59	 1.05	27665.09
A9	Foci_processed_23-Dec-2019	256	 2.95	 3.27	220	 2.86	 3.09	2453.05	1639.92	 0.55	30935.15	 1.03	31871.76
B1	Foci_processed_23-Dec-2019	801	 1.97	 2.36	690	 2.07	 2.38	2462.13	1808.51	 0.48	33347.08	 1.04	19595.43
B10	Foci_processed_23-Dec-2019	801	 2.09	 2.07	721	 2.17	 2.12	3017.86	2117.49	 0.46	34752.50	 1.04	26053.14
B11	Foci_processed_23-Dec-2019	801	 2.14	 1.93	717	 2.18	 1.88	3576.28	2409.98	 0.56	29915.14	 1.07	30952.65
B12	Foci_processed_23-Dec-2019	586	 2.16	 2.41	488	 2.44	 2.46	3303.81	2271.88	 0.64	25625.86	 1.06	29075.30
B2	Foci_processed_23-Dec-2019	566	 2.56	 2.70	490	 2.80	 2.71	2392.41	1681.44	 0.55	29325.44	 1.04	26692.12
B3	Foci_processed_23-Dec-2019	801	 2.84	 2.68	693	 2.91	 2.58	2532.93	1768.98	 0.56	30492.34	 1.04	29598.34
B4	Foci_processed_23-Dec-2019	801	 2.14	 2.06	708	 2.20	 2.07	2964.72	1983.86	 0.54	30699.89	 1.05	26407.72
B5	Foci_processed_23-Dec-2019	801	 2.25	 2.21	702	 2.36	 2.26	2676.05	1833.62	 0.50	34842.46	 1.04	25947.25
B6	Foci_processed_23-Dec-2019	801	 2.37	 2.40	680	 2.50	 2.39	2915.47	1918.73	 0.52	30051.25	 1.04	31943.92
B7	Foci_processed_23-Dec-2019	801	 2.84	 2.44	725	 2.96	 2.45	2903.64	1979.25	 0.53	32493.61	 1.04	34103.27
B8	Foci_processed_23-Dec-2019	801	 2.48	 2.39	719	 2.52	 2.39	2822.29	1888.04	 0.50	31741.80	 1.03	29271.03
B9	Foci_processed_23-Dec-2019	801	 2.78	 2.60	701	 2.94	 2.62	3061.52	2025.27	 0.52	32414.28	 1.03	39455.31
C1	Foci_processed_23-Dec-2019	708	 2.23	 2.58	589	 2.41	 2.64	2532.98	1843.21	 0.56	28771.70	 1.04	23473.32
C10	Foci_processed_23-Dec-2019	801	 2.73	 2.89	741	 2.86	 2.93	2863.68	2149.61	 0.50	36547.92	 1.03	30661.50
C11	Foci_processed_23-Dec-2019	801	 1.34	 1.61	682	 1.37	 1.66	3680.84	2602.88	 0.54	30921.47	 1.07	18925.48
C12	Foci_processed_23-Dec-2019	742	 2.13	 2.28	663	 2.26	 2.29	3325.74	2448.04	 0.56	31394.01	 1.04	26490.71
C2	Foci_processed_23-Dec-2019	701	 2.47	 2.76	601	 2.60	 2.81	2517.15	1842.35	 0.52	34340.64	 1.03	25674.64
C3	Foci_processed_23-Dec-2019	801	 1.74	 2.04	694	 1.84	 2.02	3206.20	2234.33	 0.60	28558.32	 1.10	23347.16
C4	Foci_processed_23-Dec-2019	801	 2.60	 2.84	696	 2.69	 2.85	2520.46	1861.48	 0.54	32765.71	 1.04	26951.43
C5	Foci_processed_23-Dec-2019	197	 2.54	 3.33	169	 2.58	 3.28	2342.31	1762.02	 0.58	28969.05	 1.07	23630.53
C6	Foci_processed_23-Dec-2019	801	 2.33	 2.98	694	 2.37	 2.95	2592.46	1987.39	 0.48	35773.65	 1.04	24628.63
C7	Foci_processed_23-Dec-2019	801	 2.36	 2.60	706	 2.52	 2.63	2602.80	1897.41	 0.53	32256.00	 1.03	26771.05
C8	Foci_processed_23-Dec-2019	801	 2.19	 2.68	703	 2.28	 2.77	2706.44	2043.63	 0.52	34965.56	 1.03	23205.90
C9	Foci_processed_23-Dec-2019	801	 2.21	 2.59	679	 2.27	 2.58	2770.22	2133.58	 0.46	37345.43	 1.03	24606.20
D1	Foci_processed_23-Dec-2019	801	 1.44	 1.86	685	 1.53	 1.87	3048.32	2398.55	 0.50	33017.45	 1.03	16032.43
D10	Foci_processed_23-Dec-2019	801	 1.44	 1.85	687	 1.56	 1.91	3652.03	2880.58	 0.51	32952.51	 1.05	20398.97
D11	Foci_processed_23-Dec-2019	801	 1.76	 2.23	708	 1.86	 2.28	3783.62	3100.05	 0.49	36226.57	 1.03	22567.96
D12	Foci_processed_23-Dec-2019	801	 1.84	 2.53	674	 1.91	 2.56	3478.84	2896.81	 0.54	31796.98	 1.03	23101.33
D2	Foci_processed_23-Dec-2019	801	 2.09	 2.28	741	 2.15	 2.26	2720.00	2012.70	 0.48	35587.16	 1.03	22970.20
D3	Foci_processed_23-Dec-2019	801	 2.05	 2.44	714	 2.13	 2.47	2815.47	2158.89	 0.50	35416.26	 1.03	23506.18
D4	Foci_processed_23-Dec-2019	801	 1.96	 2.19	707	 2.04	 2.24	2808.84	2112.91	 0.50	32415.46	 1.03	22382.67
D5	Foci_processed_23-Dec-2019	801	 1.29	 1.66	686	 1.38	 1.70	3267.52	2513.22	 0.52	31131.55	 1.07	16681.87
D6	Foci_processed_23-Dec-2019	801	 1.93	 2.07	716	 2.03	 2.09	3214.67	2444.41	 0.49	34877.76	 1.04	23644.87
D7	Foci_processed_23-Dec-2019	407	 1.88	 2.28	360	 2.00	 2.33	3346.85	2579.21	 0.52	34925.86	 1.03	23496.18
D8	Foci_processed_23-Dec-2019	801	 1.79	 2.03	688	 1.92	 2.06	3287.68	2483.66	 0.55	33159.54	 1.04	23141.73
D9	Foci_processed_23-Dec-2019	801	 1.99	 2.11	716	 2.10	 2.12	3448.03	2744.20	 0.54	33965.63	 1.03	24338.28
E1	Foci_processed_23-Dec-2019	276	 1.75	 2.08	243	 1.95	 2.13	2273.80	1613.41	 0.57	28416.94	 1.04	18602.67
