Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_03-Dec-2019	375	 1.79	 2.14	310	 1.86	 2.16	2781.85	2080.29	 0.57	25199.05	 1.10	18757.69
A10	Foci_processed_03-Dec-2019	537	 1.58	 2.08	479	 1.59	 2.12	2744.81	1974.40	 0.49	30105.83	 1.05	17512.91
A11	Foci_processed_03-Dec-2019	607	 1.91	 2.24	525	 1.94	 2.16	2826.18	1969.68	 0.58	25529.56	 1.08	22255.53
A12	Foci_processed_03-Dec-2019	530	 1.91	 5.60	473	 1.71	 2.00	3273.61	2322.87	 0.61	25049.00	 1.10	20770.06
A2	Foci_processed_03-Dec-2019	693	 1.81	 1.85	585	 1.82	 1.84	2566.53	1938.65	 0.61	25110.01	 1.10	15823.13
A3	Foci_processed_03-Dec-2019	489	 1.95	 2.17	420	 1.95	 2.02	2574.80	1858.78	 0.59	24099.89	 1.10	20201.33
A4	Foci_processed_03-Dec-2019	725	 1.95	 1.96	620	 1.96	 1.97	2953.84	2164.74	 0.55	29385.02	 1.09	23811.99
A5	Foci_processed_03-Dec-2019	801	 2.20	 2.48	709	 2.19	 2.50	2360.62	1808.50	 0.47	34566.40	 1.04	22317.84
A6	Foci_processed_03-Dec-2019	801	 2.04	 2.49	693	 1.99	 2.46	2492.15	1842.30	 0.51	31729.84	 1.05	19475.80
A7	Foci_processed_03-Dec-2019	742	 1.76	 2.38	648	 1.74	 2.23	2364.27	1665.75	 0.51	28673.93	 1.05	16384.61
A8	Foci_processed_03-Dec-2019	801	 1.25	 1.77	659	 1.29	 1.80	2501.02	1899.56	 0.55	26144.39	 1.11	13707.53
A9	Foci_processed_03-Dec-2019	407	 1.82	 2.26	366	 1.81	 2.27	2754.77	1903.13	 0.59	23861.15	 1.09	20068.35
B1	Foci_processed_03-Dec-2019	440	 1.77	 1.95	379	 1.86	 2.00	3126.89	2233.04	 0.55	25550.63	 1.06	23221.98
B10	Foci_processed_03-Dec-2019	554	 1.33	 1.93	498	 1.36	 1.91	2847.41	2188.90	 0.51	30705.96	 1.05	14371.47
B11	Foci_processed_03-Dec-2019	801	 1.46	 1.83	674	 1.48	 1.82	3206.28	2472.92	 0.54	26400.40	 1.08	17805.05
B12	Foci_processed_03-Dec-2019	801	 1.55	 1.97	699	 1.55	 1.96	3447.65	2582.59	 0.54	27968.69	 1.07	20359.37
B2	Foci_processed_03-Dec-2019	785	 1.84	 2.00	680	 1.88	 2.01	3598.94	2336.63	 0.52	27513.75	 1.05	28198.76
B3	Foci_processed_03-Dec-2019	801	 1.99	 1.91	662	 2.06	 1.87	3945.59	2755.16	 0.62	27444.04	 1.11	34184.80
B4	Foci_processed_03-Dec-2019	801	 1.39	 1.80	688	 1.39	 1.80	2793.83	2045.60	 0.49	30614.43	 1.06	15304.14
B5	Foci_processed_03-Dec-2019	801	 1.82	 1.78	697	 1.84	 1.75	3211.62	2362.61	 0.51	32259.43	 1.06	23615.29
B6	Foci_processed_03-Dec-2019	801	 1.55	 1.84	694	 1.64	 1.84	3100.30	2280.55	 0.56	27368.23	 1.08	20009.13
B7	Foci_processed_03-Dec-2019	801	 1.98	 2.41	715	 2.03	 2.44	2933.39	2230.36	 0.50	34209.17	 1.04	23153.34
B8	Foci_processed_03-Dec-2019	801	 1.32	 1.83	702	 1.32	 1.84	3010.19	2237.76	 0.49	29875.90	 1.06	17436.14
B9	Foci_processed_03-Dec-2019	801	 1.62	 2.08	702	 1.68	 2.15	2723.26	2226.37	 0.49	33762.80	 1.05	17691.23
C1	Foci_processed_03-Dec-2019	801	 1.88	 1.92	675	 1.91	 1.90	3357.66	2331.98	 0.53	27840.60	 1.05	27211.81
C10	Foci_processed_03-Dec-2019	801	 1.36	 1.85	718	 1.38	 1.87	2998.78	2420.08	 0.48	34416.11	 1.05	15006.77
C11	Foci_processed_03-Dec-2019	801	 2.17	 1.68	690	 2.19	 1.67	3967.75	2737.56	 0.57	26535.86	 1.08	38080.68
C12	Foci_processed_03-Dec-2019	801	 1.43	 1.53	663	 1.48	 1.53	4208.14	3129.46	 0.57	26474.57	 1.07	23332.13
C2	Foci_processed_03-Dec-2019	801	 1.75	 2.20	685	 1.84	 2.08	3124.08	2204.52	 0.48	32101.30	 1.04	24250.15
C3	Foci_processed_03-Dec-2019	801	 1.69	 1.78	696	 1.65	 1.73	3324.48	2342.81	 0.53	29660.70	 1.07	23192.90
C4	Foci_processed_03-Dec-2019	560	 2.09	 2.37	492	 2.06	 2.18	2829.06	2096.84	 0.50	33650.33	 1.04	22996.81
C5	Foci_processed_03-Dec-2019	615	 1.71	 2.33	544	 1.81	 2.38	2515.00	1874.32	 0.49	32499.62	 1.04	18586.68
C6	Foci_processed_03-Dec-2019	801	 1.74	 2.25	714	 1.79	 2.25	2728.30	2150.41	 0.49	34730.01	 1.04	18226.99
C7	Foci_processed_03-Dec-2019	801	 1.50	 1.78	702	 1.56	 1.79	2914.18	2139.15	 0.52	30097.69	 1.07	19030.71
C8	Foci_processed_03-Dec-2019	801	 1.72	 1.98	702	 1.77	 2.03	2760.96	2202.37	 0.48	35552.38	 1.04	19533.66
C9	Foci_processed_03-Dec-2019	801	 1.47	 1.88	713	 1.50	 1.91	2807.55	2246.07	 0.47	34515.75	 1.04	17135.76
D1	Foci_processed_03-Dec-2019	801	 1.85	 1.90	679	 1.86	 1.89	3455.12	2514.15	 0.52	29419.00	 1.05	24830.22
D10	Foci_processed_03-Dec-2019	801	 1.54	 1.59	691	 1.57	 1.57	3564.76	2787.11	 0.50	33073.01	 1.06	20110.59
D11	Foci_processed_03-Dec-2019	801	 1.87	 2.02	695	 1.91	 2.05	4120.52	3138.37	 0.53	29906.28	 1.06	27576.09
D12	Foci_processed_03-Dec-2019	656	 2.00	 2.34	585	 2.06	 2.37	3601.73	2814.44	 0.52	30748.61	 1.04	27702.32
D2	Foci_processed_03-Dec-2019	801	 2.01	 1.75	675	 2.07	 1.71	3453.66	2456.53	 0.52	28142.85	 1.06	32494.95
D3	Foci_processed_03-Dec-2019	801	 1.79	 2.10	716	 1.79	 2.11	2820.12	2215.46	 0.48	34969.55	 1.04	18754.96
D4	Foci_processed_03-Dec-2019	753	 2.29	 2.56	667	 2.37	 2.59	2995.54	2196.40	 0.49	33721.53	 1.04	25608.84
D5	Foci_processed_03-Dec-2019	801	 1.46	 1.70	690	 1.37	 1.59	3333.65	2652.26	 0.50	30471.15	 1.07	17179.95
D6	Foci_processed_03-Dec-2019	801	 1.50	 1.50	704	 1.51	 1.49	3077.43	2414.91	 0.47	29848.23	 1.05	18536.31
D7	Foci_processed_03-Dec-2019	801	 1.41	 1.64	679	 1.37	 1.60	3629.46	2815.75	 0.50	30097.62	 1.07	18596.06
D8	Foci_processed_03-Dec-2019	801	 1.46	 1.66	700	 1.51	 1.66	3193.09	2531.93	 0.48	33682.94	 1.05	17293.04
D9	Foci_processed_03-Dec-2019	801	 1.30	 1.39	681	 1.23	 1.32	3571.66	2975.04	 0.42	29475.84	 1.09	15171.03
E1	Foci_processed_03-Dec-2019	801	 2.03	 1.75	665	 2.07	 1.65	3623.10	2437.47	 0.65	22590.82	 1.12	33032.30
E10	Foci_processed_03-Dec-2019	801	 1.35	 2.13	687	 1.40	 2.22	2604.36	2249.69	 0.49	34785.54	 1.04	13200.85
E11	Foci_processed_03-Dec-2019	801	 1.57	 1.89	683	 1.54	 1.86	3108.68	2427.28	 0.53	29388.58	 1.05	18565.34
E12	Foci_processed_03-Dec-2019	612	 1.64	 1.99	527	 1.63	 1.96	3382.63	2621.04	 0.52	30570.64	 1.05	19232.48
E2	Foci_processed_03-Dec-2019	801	 1.74	 2.15	725	 1.78	 2.19	2986.29	2128.84	 0.49	31113.00	 1.04	22477.27
E3	Foci_processed_03-Dec-2019	801	 1.88	 2.15	714	 1.99	 2.20	2325.42	1815.00	 0.48	31973.99	 1.04	18798.26
E4	Foci_processed_03-Dec-2019	801	 2.25	 2.39	703	 2.31	 2.41	2746.76	2095.62	 0.50	32075.46	 1.05	26877.50
E5	Foci_processed_03-Dec-2019	801	 2.03	 2.56	683	 2.17	 2.64	2283.58	1795.22	 0.48	33525.33	 1.04	20248.39
E6	Foci_processed_03-Dec-2019	801	 1.23	 1.89	702	 1.24	 1.92	2518.44	2028.46	 0.49	33583.77	 1.04	10867.21
E7	Foci_processed_03-Dec-2019	801	 1.26	 2.07	693	 1.25	 2.11	2452.08	1981.18	 0.48	32513.44	 1.04	11946.49
E8	Foci_processed_03-Dec-2019	801	 1.08	 1.84	713	 1.07	 1.80	2810.24	2305.98	 0.49	34352.55	 1.05	10541.05
E9	Foci_processed_03-Dec-2019	801	 1.27	 1.84	706	 1.34	 1.90	2542.47	2174.84	 0.47	33944.91	 1.04	12580.73
