Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_17-Oct-2019	655	 2.29	 1.92	541	 2.28	 1.84	3326.90	2390.62	 0.50	2042.70	 1.31	23642.34
A10	Foci_processed_17-Oct-2019	801	 1.93	 1.73	650	 1.96	 1.77	3998.17	2855.58	 0.39	1131.80	 1.37	23006.08
A11	Foci_processed_17-Oct-2019	226	 2.27	 1.70	199	 2.29	 1.69	4237.75	2944.74	 0.33	828.90	 1.59	28024.48
A12	Foci_processed_17-Oct-2019	335	 2.34	 1.86	276	 2.37	 1.86	3871.44	2855.59	 0.44	1369.56	 1.35	27141.22
A2	Foci_processed_17-Oct-2019	671	 2.08	 1.89	545	 2.01	 1.82	3700.61	2748.73	 0.45	1237.61	 1.51	21562.42
A3	Foci_processed_17-Oct-2019	405	 2.13	 1.85	328	 2.22	 1.85	3297.10	2352.44	 0.50	1898.90	 1.25	21671.07
A4	Foci_processed_17-Oct-2019	801	 2.25	 1.83	635	 2.36	 1.85	3552.25	2625.36	 0.48	1663.10	 1.30	23547.92
A5	Foci_processed_17-Oct-2019	801	 2.27	 1.95	669	 2.28	 1.93	3531.24	2558.89	 0.37	1057.08	 1.40	24637.71
A6	Foci_processed_17-Oct-2019	695	 1.84	 1.49	580	 1.84	 1.44	3907.54	2923.35	 0.45	1423.51	 1.39	21100.09
A7	Foci_processed_17-Oct-2019	801	 2.70	 2.04	659	 2.66	 2.00	3624.28	2495.27	 0.43	1433.12	 1.31	30593.10
A8	Foci_processed_17-Oct-2019	555	 2.08	 1.87	457	 2.05	 1.79	3895.93	2834.69	 0.45	1484.91	 1.31	22817.86
A9	Foci_processed_17-Oct-2019	373	 2.22	 2.16	306	 2.28	 2.19	3456.51	2439.37	 0.44	1521.64	 1.29	25484.34
B1	Foci_processed_17-Oct-2019	430	 1.97	 2.27	356	 2.13	 2.36	4534.79	3801.65	 0.50	4663.61	 1.14	28749.74
B10	Foci_processed_17-Oct-2019	801	 1.71	 1.66	641	 1.74	 1.71	4629.90	3656.79	 0.46	1820.79	 1.24	21097.16
B11	Foci_processed_17-Oct-2019	710	 1.57	 1.49	606	 1.57	 1.46	5704.34	4549.21	 0.39	1185.55	 1.41	23064.46
B12	Foci_processed_17-Oct-2019	664	 1.27	 1.68	566	 1.28	 1.70	5224.61	4362.80	 0.39	1201.02	 1.41	16979.79
B2	Foci_processed_17-Oct-2019	640	 1.85	 1.62	536	 1.93	 1.64	4561.02	3455.91	 0.41	1428.03	 1.32	24520.37
B3	Foci_processed_17-Oct-2019	410	 2.05	 2.09	325	 2.13	 2.17	4125.54	3295.89	 0.44	1540.73	 1.27	25470.60
B4	Foci_processed_17-Oct-2019	801	 1.89	 1.81	694	 1.94	 1.84	4538.39	3437.79	 0.42	1780.98	 1.22	24410.59
B5	Foci_processed_17-Oct-2019	558	 1.72	 2.04	463	 1.73	 2.06	4492.72	3520.07	 0.42	1544.46	 1.24	23430.57
B6	Foci_processed_17-Oct-2019	801	 4.06	 2.79	639	 4.21	 2.73	4523.40	3559.26	 0.46	1512.43	 1.24	63898.52
