Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_15-Mar-2020	502	 1.01	 2.07	418	 0.86	 1.57	743.57	595.76	 0.57	7827.61	 1.11	3480.88
A10	Foci_processed_15-Mar-2020	349	 0.38	 0.92	293	 0.37	 0.93	591.32	468.56	 0.54	9551.67	 1.06	1401.70
A11	Foci_processed_15-Mar-2020	801	 1.55	 2.67	678	 1.27	 2.01	732.75	601.00	 0.54	8449.55	 1.06	5377.67
A12	Foci_processed_15-Mar-2020	801	 1.00	 2.48	670	 0.73	 1.51	715.61	536.73	 0.58	8913.31	 1.07	2934.72
A2	Foci_processed_15-Mar-2020	801	 0.75	 1.92	671	 0.61	 1.40	582.18	475.60	 0.57	8032.31	 1.10	2685.79
A3	Foci_processed_15-Mar-2020	695	 0.47	 1.15	588	 0.42	 0.99	742.18	644.85	 0.59	6532.82	 1.09	1699.28
A4	Foci_processed_15-Mar-2020	801	 0.45	 1.06	677	 0.39	 0.87	564.78	463.48	 0.59	7431.55	 1.08	1721.20
A5	Foci_processed_15-Mar-2020	801	 1.14	 2.03	668	 0.97	 1.65	741.17	582.06	 0.57	5062.16	 1.09	4282.65
A6	Foci_processed_15-Mar-2020	742	 0.68	 1.59	608	 0.59	 1.23	702.08	589.56	 0.57	6521.77	 1.08	2480.71
A7	Foci_processed_15-Mar-2020	594	 0.27	 0.78	483	 0.20	 0.63	534.73	455.60	 0.61	6759.51	 1.09	830.75
A8	Foci_processed_15-Mar-2020	801	 0.44	 1.29	681	 0.39	 0.99	678.20	549.56	 0.62	6855.16	 1.09	1585.00
A9	Foci_processed_15-Mar-2020	801	 0.36	 1.26	680	 0.29	 0.98	699.78	594.33	 0.53	7490.57	 1.07	1154.13
B1	Foci_processed_15-Mar-2020	291	 0.47	 1.15	237	 0.43	 1.11	779.81	696.84	 0.68	2004.83	 1.35	2267.85
B10	Foci_processed_15-Mar-2020	474	 0.38	 1.03	407	 0.35	 1.00	644.77	530.37	 0.50	10480.88	 1.06	1432.44
B11	Foci_processed_15-Mar-2020	801	 1.51	 2.65	685	 1.62	 2.69	916.57	722.37	 0.55	9694.18	 1.06	6758.06
B12	Foci_processed_15-Mar-2020	603	 2.29	 3.90	500	 2.16	 3.33	898.79	735.74	 0.63	8221.69	 1.08	9131.26
B2	Foci_processed_15-Mar-2020	801	 1.18	 2.24	689	 1.12	 1.92	786.71	639.72	 0.53	9128.12	 1.07	4686.91
B3	Foci_processed_15-Mar-2020	706	 1.16	 2.23	600	 0.88	 1.75	734.36	581.35	 0.53	7659.01	 1.08	4110.25
B4	Foci_processed_15-Mar-2020	801	 0.80	 1.79	687	 0.61	 1.27	722.19	564.97	 0.51	9627.00	 1.06	2493.65
B5	Foci_processed_15-Mar-2020	801	 1.78	 3.15	689	 1.32	 2.12	871.04	710.72	 0.49	8039.41	 1.07	5725.02
B6	Foci_processed_15-Mar-2020	801	 0.59	 1.39	697	 0.53	 1.16	727.18	577.14	 0.54	8282.43	 1.07	2113.70
B7	Foci_processed_15-Mar-2020	801	 0.55	 1.11	720	 0.54	 1.06	775.63	613.23	 0.46	9953.30	 1.06	2070.36
B8	Foci_processed_15-Mar-2020	801	 0.38	 0.91	694	 0.33	 0.75	757.94	613.35	 0.49	9122.31	 1.06	1270.00
B9	Foci_processed_15-Mar-2020	801	 0.49	 1.16	691	 0.42	 0.90	806.04	657.87	 0.48	9904.60	 1.05	1604.90
C10	Foci_processed_15-Mar-2020	801	 0.96	 1.70	702	 0.94	 1.52	938.62	726.64	 0.51	9939.15	 1.06	3830.72
C11	Foci_processed_15-Mar-2020	801	 4.73	 5.34	682	 4.58	 4.38	987.44	812.64	 0.71	7226.35	 1.10	21029.00
C12	Foci_processed_15-Mar-2020	634	 6.30	 5.25	523	 6.13	 4.91	1227.92	979.42	 0.72	6445.43	 1.13	30348.57
