Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	407	399	24	24	24	0	0.860088	0.15072	1.1652e-06	1.35474e-06
2	361	352	10	10	10	0	0.939131	0.0628	5.30117e-07	5.64476e-07
3	433	429	8	8	8	0	0.951001	0.05024	4.29454e-07	4.51581e-07
4	374	362	17	17	17	0	0.898741	0.10676	8.6244e-07	9.59609e-07
5	378	369	24	24	22	2	0.85136	0.16092	1.24384e-06	1.46101e-06
6	397	385	15	15	14	1	0.905471	0.0993	8.14786e-07	8.99847e-07
7	377	368	14	14	12	2	0.90654	0.09812	8.12743e-07	8.96533e-07
8	349	337	14	14	13	1	0.911175	0.09302	7.68485e-07	8.434e-07
9	337	330	15	15	15	0	0.910101	0.0942	7.70595e-07	8.46714e-07
10	420	410	22	22	18	4	0.853372	0.15856	1.24113e-06	1.45438e-06
11	391	385	13	13	10	3	0.90761	0.09694	8.10694e-07	8.93218e-07
12	372	365	25	25	22	6	0.828946	0.1876	1.43407e-06	1.72999e-06
13	376	365	18	20	16	5	0.859762	0.1511	1.19904e-06	1.39462e-06
14	368	360	22	22	20	2	0.862121	0.14836	1.16224e-06	1.34811e-06
15	386	374	13	13	13	0	0.921604	0.08164	6.7629e-07	7.33819e-07
16	387	376	18	18	13	8	0.857409	0.15384	1.23563e-06	1.44112e-06
17	397	388	16	16	15	1	0.899802	0.10558	8.60476e-07	9.56295e-07
18	375	368	12	12	12	0	0.92741	0.07536	6.28201e-07	6.77371e-07
19	413	401	17	17	15	2	0.889621	0.11696	9.48225e-07	1.06588e-06
20	366	357	18	18	16	2	0.884051	0.12324	9.92191e-07	1.12232e-06
21	382	370	17	17	17	0	0.898741	0.10676	8.6244e-07	9.59609e-07
22	378	370	14	15	13	2	0.900865	0.1044	8.58507e-07	9.5298e-07
23	393	387	24	24	22	2	0.85136	0.16092	1.24384e-06	1.46101e-06
24	388	384	13	13	12	1	0.916915	0.08674	7.21568e-07	7.86952e-07
25	397	385	23	23	23	0	0.865507	0.14444	1.12368e-06	1.29829e-06
26	399	389	26	26	24	2	0.840734	0.17348	1.32323e-06	1.5739e-06
27	350	347	18	19	17	2	0.878517	0.12952	1.03557e-06	1.17877e-06
28	416	406	31	32	27	6	0.793295	0.23156	1.68585e-06	2.12512e-06
29	368	358	9	9	9	0	0.945048	0.05652	4.80111e-07	5.08028e-07
30	392	383	15	15	14	1	0.905471	0.0993	8.14786e-07	8.99847e-07
31	379	374	11	12	11	1	0.922692	0.08046	6.7403e-07	7.30504e-07
32	386	377	10	10	10	0	0.939131	0.0628	5.30117e-07	5.64476e-07
33	381	371	16	17	14	4	0.880593	0.12716	1.03218e-06	1.17214e-06
34	351	343	24	25	23	2	0.84603	0.1672	1.28381e-06	1.51746e-06
35	387	381	9	9	8	1	0.94024	0.06162	5.27627e-07	5.61162e-07
36	366	359	11	11	11	0	0.933252	0.06908	5.79478e-07	6.20924e-07
37	392	389	14	14	13	1	0.911175	0.09302	7.68485e-07	8.434e-07
38	370	363	19	19	18	1	0.883009	0.12442	9.93948e-07	1.12564e-06
39	403	393	29	30	19	22	0.740374	0.3006	2.11922e-06	2.86236e-06
40	381	372	16	16	14	2	0.895225	0.11068	9.03665e-07	1.00943e-06
41	397	384	25	27	22	6	0.8186	0.20016	1.50858e-06	1.84288e-06
42	391	389	17	17	15	2	0.889621	0.11696	9.48225e-07	1.06588e-06
43	437	426	26	26	22	4	0.832202	0.18368	1.39824e-06	1.68017e-06
44	403	393	13	13	12	1	0.916915	0.08674	7.21568e-07	7.86952e-07
45	356	345	13	13	12	1	0.916915	0.08674	7.21568e-07	7.86952e-07
46	368	360	11	11	10	1	0.928505	0.07418	6.25865e-07	6.74057e-07
47	372	363	13	13	13	0	0.921604	0.08164	6.7629e-07	7.33819e-07
48	378	374	15	15	13	2	0.900865	0.1044	8.58507e-07	9.5298e-07
49	382	370	21	22	20	2	0.862121	0.14836	1.16224e-06	1.34811e-06
50	372	368	10	10	10	0	0.939131	0.0628	5.30117e-07	5.64476e-07
51	393	385	24	24	21	3	0.847029	0.16602	1.28252e-06	1.51414e-06
52	405	397	10	10	10	0	0.939131	0.0628	5.30117e-07	5.64476e-07
53	406	395	19	19	18	1	0.883009	0.12442	9.93948e-07	1.12564e-06
54	359	347	12	13	11	2	0.912251	0.09184	7.66369e-07	8.40085e-07
55	429	420	17	17	16	1	0.894169	0.11186	9.05563e-07	1.01274e-06
56	374	366	20	20	16	4	0.864158	0.146	1.15925e-06	1.34148e-06
57	376	369	16	16	14	2	0.895225	0.11068	9.03665e-07	1.00943e-06
58	384	376	14	15	12	3	0.896282	0.1095	9.01762e-07	1.00611e-06
59	382	372	15	16	12	5	0.881632	0.12598	1.03048e-06	1.16883e-06
60	359	350	10	10	9	1	0.934354	0.0679	5.77066e-07	6.17609e-07
61	379	367	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
62	379	367	13	14	12	2	0.90654	0.09812	8.12743e-07	8.96533e-07
63	397	390	32	32	29	3	0.805526	0.21626	1.58344e-06	1.96572e-06
64	378	373	11	12	11	1	0.922692	0.08046	6.7403e-07	7.30504e-07
65	375	365	20	20	20	0	0.881968	0.1256	9.95699e-07	1.12895e-06
66	408	401	14	14	14	0	0.915834	0.08792	7.23753e-07	7.90266e-07
67	386	379	20	20	20	0	0.881968	0.1256	9.95699e-07	1.12895e-06
68	392	380	16	17	16	1	0.894169	0.11186	9.05563e-07	1.01274e-06
69	396	389	12	12	12	0	0.92741	0.07536	6.28201e-07	6.77371e-07
70	356	344	22	22	20	2	0.862121	0.14836	1.16224e-06	1.34811e-06
71	411	401	18	18	17	1	0.888572	0.11814	9.50052e-07	1.06919e-06
72	364	358	14	15	14	1	0.905471	0.0993	8.14786e-07	8.99847e-07
73	387	377	9	9	9	0	0.945048	0.05652	4.80111e-07	5.08028e-07
74	377	365	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
75	379	370	18	18	16	2	0.884051	0.12324	9.92191e-07	1.12232e-06
76	387	376	14	14	13	1	0.911175	0.09302	7.68485e-07	8.434e-07
77	403	398	25	26	22	7	0.819566	0.19898	1.50765e-06	1.83957e-06
78	398	389	15	17	14	3	0.885095	0.12206	9.90429e-07	1.11901e-06
79	347	338	17	17	17	0	0.898741	0.10676	8.6244e-07	9.59609e-07
80	414	410	25	25	25	0	0.854704	0.157	1.20615e-06	1.41119e-06
81	367	357	20	22	18	4	0.853372	0.15856	1.24113e-06	1.45438e-06
82	402	396	19	19	18	1	0.883009	0.12442	9.93948e-07	1.12564e-06
83	379	367	11	11	9	2	0.923781	0.07928	6.71764e-07	7.2719e-07
84	352	349	18	19	17	2	0.878517	0.12952	1.03557e-06	1.17877e-06
85	389	383	11	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
86	374	361	13	13	11	2	0.912251	0.09184	7.66369e-07	8.40085e-07
87	392	385	25	26	20	6	0.823757	0.19388	1.47159e-06	1.78644e-06
88	373	365	16	16	15	1	0.899802	0.10558	8.60476e-07	9.56295e-07
89	379	371	9	9	9	0	0.945048	0.05652	4.80111e-07	5.08028e-07
90	369	356	18	18	16	2	0.884051	0.12324	9.92191e-07	1.12232e-06
91	411	405	17	17	17	0	0.898741	0.10676	8.6244e-07	9.59609e-07
92	380	366	19	20	18	2	0.873017	0.1358	1.07837e-06	1.23522e-06
93	418	408	21	21	20	1	0.871988	0.13698	1.07999e-06	1.23853e-06
94	390	377	16	16	15	1	0.899802	0.10558	8.60476e-07	9.56295e-07
95	379	370	11	11	11	0	0.933252	0.06908	5.79478e-07	6.20924e-07
96	402	397	16	17	14	3	0.885095	0.12206	9.90429e-07	1.11901e-06
97	355	342	15	15	14	1	0.905471	0.0993	8.14786e-07	8.99847e-07
98	360	354	13	13	12	1	0.916915	0.08674	7.21568e-07	7.86952e-07
99	371	361	24	24	23	1	0.855713	0.15582	1.20474e-06	1.40788e-06
100	383	375	11	11	11	0	0.933252	0.06908	5.79478e-07	6.20924e-07
101	382	371	12	12	12	0	0.92741	0.07536	6.28201e-07	6.77371e-07
102	378	369	17	17	14	4	0.880593	0.12716	1.03218e-06	1.17214e-06
103	392	385	18	18	18	0	0.893115	0.11304	9.07456e-07	1.01606e-06
104	385	376	13	13	11	2	0.912251	0.09184	7.66369e-07	8.40085e-07
105	404	397	19	19	18	1	0.883009	0.12442	9.93948e-07	1.12564e-06
106	358	353	11	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
107	426	421	12	12	12	0	0.92741	0.07536	6.28201e-07	6.77371e-07
108	373	362	18	18	18	0	0.893115	0.11304	9.07456e-07	1.01606e-06
109	379	373	13	13	11	2	0.912251	0.09184	7.66369e-07	8.40085e-07
110	383	378	8	9	8	1	0.94024	0.06162	5.27627e-07	5.61162e-07
111	379	372	14	15	13	3	0.896282	0.1095	9.01762e-07	1.00611e-06
112	394	389	17	17	15	2	0.889621	0.11696	9.48225e-07	1.06588e-06
113	334	329	5	5	5	0	0.969088	0.0314	2.73513e-07	2.82238e-07
114	381	370	24	24	22	2	0.85136	0.16092	1.24384e-06	1.46101e-06
