Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut	SiDom
Si	28	14	800	45.6341	2	1000	0	27.781	27.156	68.247	70.86	43.154	53.454	0.503889	0.717616	3.13935e-06	6.84006e-06	0.8
Si	28	14	800	45.6341	4	1000	0	55.651	54.449	135.807	140.908	83.158	116.012	0.248076	1.47656	3.12184e-06	1.4118e-05	0.8
Si	28	14	1000	43.272	0.5	1000	0	7.19	7.016	16.126	16.706	10.72	11.239	0.856157	0.162233	1.20646e-06	1.54018e-06	0.8
Si	28	14	1000	43.272	1	1000	0	14.664	14.31	33.043	34.254	21.763	23.405	0.725984	0.334481	2.11016e-06	3.17714e-06	0.8
Si	28	14	1000	43.272	2	1000	0	29.239	28.589	66.898	69.305	42.997	49.71	0.517326	0.688756	3.09926e-06	6.55335e-06	0.8
Si	28	14	1000	43.272	4	1000	0	58.676	57.42	134.321	139.226	83.721	108.89	0.256556	1.42968	3.16549e-06	1.36446e-05	0.8
Si	28	14	1600	40.544	0.5	1000	0	7.619	7.435	15.342	15.821	10.413	9.555	0.867134	0.148086	1.12424e-06	1.40075e-06	0.8
Si	28	14	1600	40.544	1	1000	0	15.623	15.246	31.524	32.63	21.211	20.287	0.743019	0.30838	2.0103e-06	2.9198e-06	0.8
Si	28	14	1600	40.544	2	1000	0	31.291	30.584	63.843	66.021	42.251	42.783	0.543836	0.632805	3.01949e-06	5.99992e-06	0.8
Si	28	14	1600	40.544	4	1000	0	62.709	61.386	127.129	131.462	81.622	92.404	0.28882	1.29684	3.26554e-06	1.23304e-05	0.8
Ar	40	18	10	1280.96	0.5	1000	0	0.248	0.242	8.991	17.291	2.246	450.001	0.870805	2.40359	1.4246e-07	2.4886e-05	0.8
Ar	40	18	10	1280.96	1	1000	0	0.498	0.481	17.543	32.996	4.695	820.757	0.758852	4.39308	2.73982e-07	4.5472e-05	0.8
Ar	40	18	10	1280.96	2	1000	0	0.991	0.956	31.196	58.321	8.142	1524.09	0.621221	8.13911	4.18715e-07	8.42719e-05	0.8
Ar	40	18	10	1280.96	4	1000	0	1.956	1.89	64.312	120.533	16.154	3264.56	0.394152	17.4062	5.08302e-07	0.00018026	0.8
Ar	40	18	50	400.225	0.5	1000	0	0.793	0.767	12.791	16.191	4.794	107.681	0.788397	0.650853	8.29208e-07	6.63538e-06	0.8
Ar	40	18	50	400.225	1	1000	0	1.571	1.507	24.675	31.398	9.12	212.822	0.623672	1.28257	1.27057e-06	1.30803e-05	0.8
Ar	40	18	50	400.225	2	1000	0	3.182	3.07	51.246	64.894	18.633	438.443	0.400558	2.64359	1.45125e-06	2.6959e-05	0.8
Ar	40	18	50	400.225	4	1000	0	6.256	6.101	112.002	142.152	38.362	1010.74	0.136671	6.04747	1.0499e-06	6.17278e-05	0.8
Ar	40	18	100	235.564	0.5	1000	0	1.34	1.29	13.98	16.154	5.853	59.889	0.782616	0.406881	1.1872e-06	4.09395e-06	0.8
Ar	40	18	100	235.564	1	1000	0	2.693	2.606	27.668	31.882	11.469	118.343	0.622277	0.803768	1.79408e-06	8.0876e-06	0.8
Ar	40	18	100	235.564	2	1000	0	5.333	5.192	60.287	69.753	24.153	277.816	0.351263	1.85491	2.20111e-06	1.86986e-05	0.8
Ar	40	18	100	235.564	4	1000	0	10.186	9.962	120.656	139.774	47.139	550.676	0.122097	3.68623	1.50154e-06	3.71491e-05	0.8
Ar	40	18	200	145.249	0.5	1000	0	2.152	2.078	14.24	15.593	6.805	34.422	0.809209	0.273476	1.32041e-06	2.70914e-06	0.8
Ar	40	18	200	145.249	1	1000	0	4.34	4.2	30.625	33.626	14.315	78.147	0.632708	0.609721	2.18125e-06	6.05031e-06	0.8
Ar	40	18	200	145.249	2	1000	0	8.417	8.227	63.707	69.988	29.1	164.594	0.375164	1.27895	2.82962e-06	1.26961e-05	0.8
Ar	40	18	200	145.249	4	1000	0	17.451	17.042	132.76	145.929	58.957	347.121	0.129281	2.68675	2.0253e-06	2.6681e-05	0.8
Ar	40	18	400	98.0434	0.5	1000	0	3.245	3.129	15.332	16.339	8.119	24.447	0.822291	0.227289	1.35399e-06	2.22124e-06	0.8
Ar	40	18	400	98.0434	1	1000	0	6.391	6.23	32.89	35.065	17.005	54.476	0.652969	0.498036	2.33339e-06	4.87382e-06	0.8
Ar	40	18	400	98.0434	2	1000	0	12.902	12.588	67.228	71.757	34.178	112.959	0.412801	1.02672	3.08167e-06	1.00524e-05	0.8
Ar	40	18	400	98.0434	4	1000	0	25.795	25.218	134.967	144.053	66.92	233.107	0.163221	2.0935	2.51735e-06	2.05172e-05	0.8
Ar	40	18	800	75.4359	0.5	1000	0	4.184	4.055	15.437	16.258	8.866	18.646	0.836705	0.197195	1.30407e-06	1.90845e-06	0.8
Ar	40	18	800	75.4359	1	1000	0	8.117	7.935	31.821	33.542	18.196	37.827	0.691214	0.403561	2.25463e-06	3.90323e-06	0.8
Ar	40	18	800	75.4359	2	1000	0	16.893	16.49	66.957	70.48	37.853	81.352	0.458902	0.85751	3.13615e-06	8.30092e-06	0.8
Ar	40	18	800	75.4359	4	1000	0	33.641	32.893	134.549	141.589	73.464	172.256	0.200144	1.76768	2.83924e-06	1.71449e-05	0.8
Ar	40	18	1000	71.5312	0.5	1000	0	4.41	4.269	15.071	15.809	9.04	15.793	0.848336	0.179825	1.22865e-06	1.73151e-06	0.8
Ar	40	18	1000	71.5312	1	1000	0	8.538	8.343	31.574	33.156	18.414	34.677	0.702131	0.385072	2.19953e-06	3.71408e-06	0.8
Ar	40	18	1000	71.5312	2	1000	0	17.805	17.395	65.962	69.287	38.041	73.9	0.473919	0.812012	3.13509e-06	7.83763e-06	0.8
Ar	40	18	1000	71.5312	4	1000	0	35.525	34.734	132.733	139.279	74.058	157.649	0.214749	1.67868	2.92567e-06	1.62384e-05	0.8
Ar	40	18	1600	67.0217	0.5	1000	0	4.692	4.554	14.449	15.082	8.792	14.205	0.857268	0.16716	1.1677e-06	1.6061e-06	0.8
Ar	40	18	1600	67.0217	1	1000	0	9.057	8.842	30.091	31.433	17.876	29.752	0.721579	0.349134	2.11095e-06	3.35514e-06	0.8
Ar	40	18	1600	67.0217	2	1000	0	19	18.576	63.106	65.947	37.228	64.251	0.501436	0.741827	3.09297e-06	7.13641e-06	0.8
Ar	40	18	1600	67.0217	4	1000	0	37.933	37.094	125.26	130.959	72.049	133.801	0.248828	1.50481	3.07881e-06	1.45016e-05	0.8
Ti	48	22	10	1799.78	0.5	1000	0	0.173	0.168	8.25	17.123	2.099	547.199	0.901526	2.89825	8.21827e-08	3.0041e-05	0.8
Ti	48	22	10	1799.78	1	1000	0	0.351	0.342	16.526	34.227	4.361	1173.45	0.808766	6.19957	1.58805e-07	6.42815e-05	0.8
Ti	48	22	10	1799.78	2	1000	0	0.707	0.686	29.929	61.624	8.05	2222.32	0.675884	11.7209	2.78514e-07	0.000121558	0.8
Ti	48	22	10	1799.78	4	1000	0	1.404	1.351	57.977	120.064	14.877	4386.26	0.48155	23.124	4.08662e-07	0.000239834	0.8
Ti	48	22	50	593.741	0.5	1000	0	0.538	0.52	13.309	18.436	4.765	192.875	0.786949	1.09944	5.53278e-07	1.12887e-05	0.8
Ti	48	22	50	593.741	1	1000	0	1.079	1.037	23.265	31.726	8.56	309.677	0.662233	1.77859	8.76386e-07	1.8245e-05	0.8
Ti	48	22	50	593.741	2	1000	0	2.101	2.032	46.097	62.927	16.634	644.463	0.457823	3.68194	1.10212e-06	3.77945e-05	0.8
Ti	48	22	50	593.741	4	1000	0	4.259	4.129	97.859	134.85	33.973	1414.29	0.20664	8.05974	9.36152e-07	8.27577e-05	0.8
Ti	48	22	100	351.411	0.5	1000	0	0.901	0.867	12.996	15.813	5.263	86.091	0.7891	0.53837	9.19796e-07	5.4669e-06	0.8
Ti	48	22	100	351.411	1	1000	0	1.78	1.714	26.225	31.851	10.344	177.213	0.623276	1.10381	1.42383e-06	1.12138e-05	0.8
Ti	48	22	100	351.411	2	1000	0	3.632	3.502	54.139	65.846	21.054	368.946	0.386909	2.29514	1.68555e-06	2.33201e-05	0.8
Ti	48	22	100	351.411	4	1000	0	7.073	6.901	117.13	143.071	43.1	845.336	0.126221	5.2097	1.19263e-06	5.29914e-05	0.8
Ti	48	22	200	216.938	0.5	1000	0	1.449	1.393	13.903	15.771	6.171	52.403	0.791839	0.366297	1.2113e-06	3.67457e-06	0.8
Ti	48	22	200	216.938	1	1000	0	2.934	2.833	28.697	32.579	12.418	105.643	0.626106	0.743375	1.88993e-06	7.45216e-06	0.8
Ti	48	22	200	216.938	2	1000	0	5.786	5.635	62.153	70.644	26.255	246.654	0.355285	1.70158	2.30617e-06	1.70932e-05	0.8
Ti	48	22	200	216.938	4	1000	0	10.995	10.755	120.958	137.246	49.492	470.864	0.131895	3.26331	1.69801e-06	3.27657e-05	0.8
Ti	48	22	400	146.457	0.5	1000	0	2.136	2.061	13.979	15.185	6.815	31.314	0.81574	0.255063	1.31027e-06	2.52097e-06	0.8
Ti	48	22	400	146.457	1	1000	0	4.311	4.18	30.264	33.077	14.4	73.177	0.642606	0.580926	2.16403e-06	5.75525e-06	0.8
Ti	48	22	400	146.457	2	1000	0	8.342	8.153	63.048	68.902	29.294	155.878	0.386116	1.22768	2.84887e-06	1.21717e-05	0.8
Ti	48	22	400	146.457	4	1000	0	17.319	16.92	131.809	143.675	59.835	327.874	0.138464	2.57444	2.09175e-06	2.55311e-05	0.8
Ti	48	22	800	112.688	0.5	1000	0	2.817	2.723	14.453	15.401	7.776	23.23	0.830836	0.215191	1.2916e-06	2.10363e-06	0.8
Ti	48	22	800	112.688	1	1000	0	5.573	5.426	31.251	33.339	16.184	54.272	0.661666	0.486156	2.27318e-06	4.76555e-06	0.8
Ti	48	22	800	112.688	2	1000	0	10.607	10.376	62.071	66.332	31.642	108.627	0.440729	0.970563	2.99453e-06	9.51598e-06	0.8
Ti	48	22	800	112.688	4	1000	0	22.529	22.018	132.71	141.817	65.783	241.267	0.166979	2.12107	2.48138e-06	2.08245e-05	0.8
Ti	48	22	1000	106.855	0.5	1000	0	2.98	2.878	14.664	15.607	7.917	22.455	0.832184	0.212532	1.28803e-06	2.07408e-06	0.8
Ti	48	22	1000	106.855	1	1000	0	5.875	5.725	31.563	33.628	16.758	50.693	0.669303	0.469718	2.24623e-06	4.5917e-06	0.8
Ti	48	22	1000	106.855	2	1000	0	11.168	10.92	60.714	64.541	31.652	100.19	0.459165	0.916286	2.98176e-06	8.9666e-06	0.8
Ti	48	22	1000	106.855	4	1000	0	23.763	23.219	130.926	139.492	66.357	223.996	0.178299	2.01839	2.57632e-06	1.97756e-05	0.8
Ti	48	22	1600	100.119	0.5	1000	0	3.182	3.07	13.888	14.71	7.708	19.146	0.845313	0.190023	1.21965e-06	1.84763e-06	0.8
Ti	48	22	1600	100.119	1	1000	0	6.253	6.099	30.196	31.94	16.349	44.618	0.69041	0.428135	2.16905e-06	4.17363e-06	0.8
Ti	48	22	1600	100.119	2	1000	0	12.637	12.325	61.324	64.826	32.811	90.141	0.469684	0.866826	3.02115e-06	8.44875e-06	0.8
Ti	48	22	1600	100.119	4	1000	0	25.35	24.781	124.188	131.71	64.627	190.608	0.206375	1.79924	2.78236e-06	1.75623e-05	0.8
Fe	56	26	10	2362.98	0.5	1000	0	0.135	0.131	7.435	16.572	1.938	721.349	0.924687	3.78295	6.44228e-08	3.9263e-05	0.8
Fe	56	26	10	2362.98	1	1000	0	0.269	0.264	15.512	35.448	3.956	1696.73	0.846061	7.85238	1.11886e-07	9.21539e-05	0.8
Fe	56	26	10	2362.98	2	1000	0	0.539	0.521	30.659	69.526	7.909	3341.93	0.720761	16.4569	1.87682e-07	0.000181492	0.8
Fe	56	26	10	2362.98	4	1000	0	1.087	1.044	52.606	118.605	13.7	5653.69	0.561176	29.5787	3.03849e-07	0.000307094	0.8
Fe	56	26	50	821.488	0.5	1000	0	0.389	0.378	12.539	18.869	4.486	258.013	0.81697	1.43436	3.54714e-07	1.47742e-05	0.8
Fe	56	26	50	821.488	1	1000	0	0.77	0.744	21.4	31.421	8.252	397.849	0.706001	2.22635	6.1683e-07	2.29126e-05	0.8
Fe	56	26	50	821.488	2	1000	0	1.529	1.468	42.696	63.241	15.892	881.552	0.507966	4.89307	8.41945e-07	5.04095e-05	0.8
Fe	56	26	50	821.488	4	1000	0	3.104	2.993	88.639	131.96	31.537	1846.82	0.272675	10.2475	7.79704e-07	0.000105576	0.8
Fe	56	26	100	489.684	0.5	1000	0	0.645	0.622	12.976	16.761	5.121	129.056	0.786517	0.763445	7.3863e-07	7.80328e-06	0.8
Fe	56	26	100	489.684	1	1000	0	1.296	1.243	24.914	32.06	9.626	249.996	0.650025	1.47632	1.0867e-06	1.50928e-05	0.8
Fe	56	26	100	489.684	2	1000	0	2.576	2.488	48.77	62.404	19.004	477.342	0.446238	2.82634	1.30776e-06	2.88853e-05	0.8
Fe	56	26	100	489.684	4	1000	0	5.141	5.017	108.237	140.519	39.295	1179.36	0.165995	6.89722	1.006e-06	7.05953e-05	0.8
Fe	56	26	200	302.879	0.5	1000	0	1.054	1.011	13.307	15.654	5.629	72.801	0.791043	0.469592	1.01247e-06	4.75178e-06	0.8
Fe	56	26	200	302.879	1	1000	0	2.066	1.997	26.942	31.665	11.203	144.886	0.627641	0.937775	1.59834e-06	9.48567e-06	0.8
Fe	56	26	200	302.879	2	1000	0	4.168	4.04	57.263	67.495	23.081	324.04	0.378236	2.07647	1.89439e-06	2.10272e-05	0.8
Fe	56	26	200	302.879	4	1000	0	8.094	7.914	118.832	140.419	46.25	668.42	0.118886	4.29077	1.3304e-06	4.34416e-05	0.8
Fe	56	26	400	204.545	0.5	1000	0	1.535	1.475	14.019	15.651	6.455	45.476	0.796831	0.330216	1.25484e-06	3.29975e-06	0.8
Fe	56	26	400	204.545	1	1000	0	3.115	3.004	28.802	32.189	13.094	93.873	0.634373	0.680899	1.96811e-06	6.80476e-06	0.8
Fe	56	26	400	204.545	2	1000	0	6.138	5.987	62.436	70.051	26.857	220.641	0.365587	1.56519	2.45413e-06	1.56776e-05	0.8
Fe	56	26	400	204.545	4	1000	0	12.444	12.137	127.989	143.469	54.252	450.572	0.123541	3.1989	1.74589e-06	3.20388e-05	0.8
Fe	56	26	800	157.389	0.5	1000	0	1.987	1.919	14.111	15.356	6.993	32.557	0.816612	0.262476	1.27532e-06	2.59667e-06	0.8
Fe	56	26	800	157.389	1	1000	0	4.014	3.883	29.522	32.049	14.403	69.821	0.655882	0.557355	2.11407e-06	5.5189e-06	0.8
Fe	56	26	800	157.389	2	1000	0	7.821	7.642	62.311	67.872	29.547	151.837	0.396253	1.2006	2.82087e-06	1.18988e-05	0.8
Fe	56	26	800	157.389	4	1000	0	16.126	15.744	128.512	139.992	59.673	320.085	0.149702	2.51158	2.14318e-06	2.49094e-05	0.8
Fe	56	26	1000	149.243	0.5	1000	0	2.093	2.025	13.856	14.98	7.016	29.669	0.822179	0.245386	1.27116e-06	2.42199e-06	0.8
Fe	56	26	1000	149.243	1	1000	0	4.235	4.105	29.617	32.149	14.674	65.381	0.657057	0.535339	2.14239e-06	5.28864e-06	0.8
Fe	56	26	1000	149.243	2	1000	0	8.203	8.017	61.456	66.498	29.673	137.807	0.413247	1.12042	2.85628e-06	1.10758e-05	0.8
Fe	56	26	1000	149.243	4	1000	0	17.035	16.636	127.249	137.824	60.008	290.55	0.157073	2.34734	2.27113e-06	2.32177e-05	0.8
Fe	56	26	1600	139.835	0.5	1000	0	2.232	2.155	12.803	13.768	6.538	24.412	0.838158	0.210964	1.21307e-06	2.07426e-06	0.8
Fe	56	26	1600	139.835	1	1000	0	4.5	4.361	28.191	30.292	14.222	55.637	0.681018	0.473982	2.10077e-06	4.66608e-06	0.8
Fe	56	26	1600	139.835	2	1000	0	8.723	8.528	58.182	62.426	28.68	114.12	0.444786	0.974047	2.95285e-06	9.58736e-06	0.8
Fe	56	26	1600	139.835	4	1000	0	18.217	17.795	122.297	131.409	59.003	250.984	0.181519	2.10527	2.48344e-06	2.07533e-05	0.8
