Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	5	5	35	38	25	23	0.700515	0.35594	2.35868e-06	3.36707e-06
2	5	5	9	9	8	1	0.94024	0.06162	5.27627e-07	5.61162e-07
3	6	6	20	22	11	35	0.728578	0.31666	2.25969e-06	3.10151e-06
4	5	5	38	39	20	42	0.631839	0.45912	2.80098e-06	4.43305e-06
5	4	4	17	17	11	10	0.854055	0.15776	1.27335e-06	1.49094e-06
6	2	2	23	24	12	21	0.772734	0.25782	1.90907e-06	2.47054e-06
7	11	11	103	106	44	236	0.154235	1.86928	2.85687e-06	1.85229e-05
8	6	6	17	18	11	17	0.818944	0.19974	1.57182e-06	1.91932e-06
9	7	7	44	47	20	67	0.528951	0.63686	3.28635e-06	6.21296e-06
10	4	4	16	18	12	10	0.848708	0.16404	1.31328e-06	1.54739e-06
11	9	9	45	48	21	79	0.494435	0.70434	3.41506e-06	6.90701e-06
12	12	12	43	46	24	63	0.543253	0.61018	3.22909e-06	5.94398e-06
13	6	6	22	25	15	26	0.748563	0.2896	2.09048e-06	2.79265e-06
14	6	6	33	33	19	33	0.686918	0.37554	2.48401e-06	3.61617e-06
15	3	3	8	8	5	4	0.931797	0.07064	6.18819e-07	6.64114e-07
16	3	2	5	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
17	7	7	53	54	31	51	0.54924	0.59922	3.1625e-06	5.75796e-06
18	4	4	40	41	15	111	0.438858	0.82358	3.60396e-06	8.21214e-06
19	6	6	18	18	9	20	0.806509	0.21504	1.67651e-06	2.07872e-06
20	9	8	52	54	31	40	0.580933	0.54312	3.00546e-06	5.1735e-06
21	9	9	76	76	30	192	0.233055	1.45648	3.37734e-06	1.44916e-05
22	9	9	38	41	19	62	0.563448	0.57368	3.16016e-06	5.60861e-06
23	5	5	37	38	14	76	0.534598	0.62624	3.30549e-06	6.18313e-06
