Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	67	66	171	178	99	140	0.160119	1.83184	2.79989e-06	1.74863e-05
2	49	48	121	127	79	91	0.283184	1.26166	3.39933e-06	1.2004e-05
3	77	77	181	193	113	159	0.132266	2.02294	2.55836e-06	1.93426e-05
4	55	55	135	140	84	86	0.267724	1.3178	3.33908e-06	1.24721e-05
5	52	51	120	126	78	85	0.293822	1.22478	3.41678e-06	1.16287e-05
6	63	60	165	172	102	131	0.174077	1.74826	2.90176e-06	1.66694e-05
7	56	54	101	101	72	41	0.430254	0.84338	3.39026e-06	7.87967e-06
8	45	45	125	127	67	141	0.219444	1.51666	3.21718e-06	1.46606e-05
9	40	40	102	105	64	67	0.367475	1.0011	3.48621e-06	9.48692e-06
10	72	72	158	162	99	111	0.205264	1.58346	3.08764e-06	1.50423e-05
11	61	59	155	160	93	156	0.165233	1.8004	2.8619e-06	1.73204e-05
12	54	53	120	121	80	66	0.334045	1.09648	3.45301e-06	1.0337e-05
13	55	55	128	132	89	75	0.297762	1.21146	3.40523e-06	1.14361e-05
14	52	51	117	118	69	109	0.273367	1.29694	3.40406e-06	1.24523e-05
15	59	56	119	126	70	90	0.286425	1.25028	3.40684e-06	1.18944e-05
16	59	56	113	120	69	102	0.279766	1.2738	3.41128e-06	1.21933e-05
17	63	63	171	173	107	118	0.184845	1.68824	2.96401e-06	1.60352e-05
18	55	55	143	148	81	139	0.194302	1.63834	3.05827e-06	1.57398e-05
19	70	69	149	153	100	83	0.250539	1.38414	3.26867e-06	1.30465e-05
20	51	49	95	97	63	56	0.408706	0.89476	3.45392e-06	8.45088e-06
21	58	57	142	151	85	140	0.189706	1.66228	3.02813e-06	1.59622e-05
22	56	55	94	98	58	66	0.385953	0.95204	3.4885e-06	9.03866e-06
23	47	47	106	109	75	66	0.360191	1.02112	3.4793e-06	9.65958e-06
24	60	60	166	177	105	133	0.166984	1.78986	2.8484e-06	1.70579e-05
25	63	61	115	116	78	55	0.364591	1.00898	3.45276e-06	9.47025e-06
