Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	21	21	34	36	30	6	0.773616	0.25668	1.8187e-06	2.35091e-06
2	11	11	9	9	9	0	0.945048	0.05652	4.80111e-07	5.08028e-07
3	26	26	31	31	24	9	0.786172	0.24058	1.75165e-06	2.22807e-06
4	14	14	11	11	10	1	0.928505	0.07418	6.25865e-07	6.74057e-07
5	15	14	16	17	8	20	0.81159	0.20876	1.64126e-06	2.02227e-06
6	18	18	15	15	12	6	0.882673	0.1248	1.02877e-06	1.16551e-06
7	17	16	23	23	18	7	0.835153	0.18014	1.3949e-06	1.67023e-06
8	18	18	18	18	14	10	0.848708	0.16404	1.31328e-06	1.54739e-06
9	13	12	12	13	9	10	0.87578	0.13264	1.10799e-06	1.26515e-06
10	23	23	14	15	11	4	0.891723	0.1146	9.44554e-07	1.05925e-06
11	12	12	8	8	5	3	0.936562	0.06554	5.72221e-07	6.1098e-07
12	13	13	5	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
13	14	14	14	14	13	1	0.911175	0.09302	7.68485e-07	8.434e-07
14	13	12	18	19	12	17	0.813817	0.20602	1.60791e-06	1.97577e-06
15	16	16	13	13	10	6	0.89383	0.11224	9.40861e-07	1.05262e-06
16	17	14	17	17	11	8	0.862811	0.14756	1.19471e-06	1.38467e-06
17	19	19	33	34	26	8	0.775444	0.25432	1.81786e-06	2.34428e-06
18	14	14	13	13	10	4	0.902993	0.10204	8.54549e-07	9.46352e-07
19	22	21	20	20	16	5	0.859762	0.1511	1.19904e-06	1.39462e-06
20	12	12	12	13	9	6	0.89383	0.11224	9.40861e-07	1.05262e-06
21	16	16	33	34	22	26	0.707428	0.34612	2.33499e-06	3.30068e-06
22	15	15	22	23	13	16	0.797686	0.22604	1.71377e-06	2.14843e-06
23	15	15	15	16	13	3	0.890671	0.11578	9.46393e-07	1.06256e-06
24	17	17	10	10	10	0	0.939131	0.0628	5.30117e-07	5.64476e-07
25	23	22	14	14	11	3	0.901929	0.10322	8.56531e-07	9.49666e-07
26	19	18	19	20	16	4	0.864158	0.146	1.15925e-06	1.34148e-06
27	9	8	11	11	9	2	0.923781	0.07928	6.71764e-07	7.2719e-07
28	23	23	36	36	24	16	0.735151	0.30768	2.11888e-06	2.88224e-06
29	13	12	11	12	7	9	0.885804	0.12126	1.02361e-06	1.15557e-06
30	17	17	11	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
31	15	15	16	16	11	5	0.881632	0.12598	1.03048e-06	1.16883e-06
32	16	16	11	11	10	1	0.928505	0.07418	6.25865e-07	6.74057e-07
33	15	15	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
34	21	19	29	30	22	10	0.7871	0.2394	1.75111e-06	2.22476e-06
35	19	19	21	22	11	20	0.786502	0.24016	1.8125e-06	2.30451e-06
36	12	11	7	7	5	3	0.942462	0.05926	5.22626e-07	5.54533e-07
37	17	17	25	27	15	20	0.76219	0.27156	1.97159e-06	2.58675e-06
38	13	13	12	12	12	0	0.92741	0.07536	6.28201e-07	6.77371e-07
39	20	19	17	17	14	3	0.885095	0.12206	9.90429e-07	1.11901e-06
40	15	15	30	33	23	12	0.764571	0.26844	1.91171e-06	2.50037e-06
41	19	19	32	35	24	15	0.743564	0.2963	2.06165e-06	2.77266e-06
42	17	17	22	22	14	13	0.815087	0.20446	1.57522e-06	1.93258e-06
43	27	25	31	31	26	5	0.802374	0.22018	1.61722e-06	2.01554e-06
44	20	19	24	24	20	5	0.838434	0.17622	1.3586e-06	1.62041e-06
45	15	15	14	15	12	4	0.891723	0.1146	9.44554e-07	1.05925e-06
46	24	23	17	17	14	4	0.880593	0.12716	1.03218e-06	1.17214e-06
47	13	13	6	7	4	4	0.937667	0.06436	5.69789e-07	6.07666e-07
48	23	23	17	17	15	2	0.889621	0.11696	9.48225e-07	1.06588e-06
49	16	15	10	11	9	2	0.923781	0.07928	6.71764e-07	7.2719e-07
50	23	23	21	21	15	7	0.845709	0.16758	1.31705e-06	1.55733e-06
51	18	17	29	30	17	20	0.747964	0.2904	2.06146e-06	2.75609e-06
52	20	20	24	25	16	12	0.803965	0.2182	1.64715e-06	2.04879e-06
53	20	19	25	26	19	8	0.815397	0.20408	1.5433e-06	1.8927e-06
54	11	10	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
55	25	25	25	25	16	13	0.799875	0.2233	1.68127e-06	2.10192e-06
