Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	6	5	24	27	7	50	0.654058	0.42456	2.73445e-06	4.18075e-06
2	7	5	5	6	3	4	0.943574	0.05808	5.20116e-07	5.51218e-07
3	6	6	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
4	9	8	21	23	7	77	0.584417	0.53714	3.14975e-06	5.38955e-06
5	5	4	4	4	2	2	0.965296	0.03532	3.20533e-07	3.32057e-07
6	5	3	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
7	3	1	0	0	0	0	1	-0	0	0
8	7	5	20	23	3	94	0.535883	0.62384	3.37221e-06	6.29282e-06
9	9	7	18	21	4	78	0.588793	0.52968	3.13814e-06	5.32979e-06
10	10	6	21	24	6	44	0.687207	0.37512	2.53758e-06	3.6926e-06
11	7	7	7	8	4	7	0.917649	0.08594	7.55696e-07	8.23513e-07
12	9	6	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
13	10	7	12	12	4	29	0.799907	0.22326	1.77438e-06	2.21823e-06
14	10	7	17	20	9	23	0.78435	0.2429	1.84402e-06	2.35102e-06
15	9	7	33	37	9	91	0.498346	0.69646	3.45039e-06	6.92368e-06
16	10	8	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
17	8	4	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
18	7	4	29	38	7	149	0.368417	0.99854	3.70696e-06	1.00619e-05
19	10	8	5	5	5	0	0.969088	0.0314	2.73513e-07	2.82238e-07
20	10	9	43	46	18	95	0.461451	0.77338	3.52744e-06	7.64424e-06
21	9	8	21	23	3	110	0.493891	0.70544	3.52784e-06	7.14295e-06
22	6	5	12	13	6	14	0.858095	0.15304	1.26799e-06	1.47768e-06
23	7	6	17	22	4	59	0.644642	0.43906	2.82141e-06	4.37671e-06
24	14	13	51	59	17	174	0.284245	1.25792	3.57454e-06	1.25756e-05
25	12	12	31	34	13	103	0.477677	0.73882	3.53096e-06	7.39194e-06
26	12	12	43	48	13	160	0.327116	1.11744	3.66723e-06	1.12108e-05
27	9	8	19	21	4	66	0.625953	0.46848	2.93709e-06	4.69219e-06
28	6	3	5	6	2	7	0.929248	0.07338	6.6034e-07	7.10618e-07
29	11	8	6	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
30	8	7	40	42	7	204	0.2714	1.30416	3.58519e-06	1.321e-05
31	12	11	23	26	11	53	0.648184	0.43358	2.77663e-06	4.2837e-06
32	9	6	22	27	5	122	0.453047	0.79176	3.62724e-06	8.00634e-06
33	7	6	21	22	10	31	0.743594	0.29626	2.14823e-06	2.88898e-06
34	9	7	20	23	8	46	0.684518	0.37904	2.56176e-06	3.74242e-06
35	13	8	25	25	9	47	0.672536	0.3967	2.62857e-06	3.90845e-06
36	8	8	15	16	7	31	0.772147	0.25858	1.9692e-06	2.55029e-06
37	9	8	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
38	13	8	8	8	6	3	0.936562	0.06554	5.72221e-07	6.1098e-07
39	3	1	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
40	5	5	18	20	6	92	0.551673	0.5948	3.31953e-06	6.01721e-06
41	6	5	5	5	3	2	0.959253	0.0416	3.72674e-07	3.88504e-07
42	6	5	4	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
43	5	4	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
44	5	4	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
45	8	8	35	38	7	146	0.374097	0.98324	3.70448e-06	9.90246e-06
46	9	7	12	13	5	19	0.836491	0.17854	1.4583e-06	1.74335e-06
47	7	4	12	16	2	105	0.529416	0.63598	3.43176e-06	6.48215e-06
48	6	3	0	0	0	0	1	-0	0	0
49	7	5	53	61	8	263	0.178284	1.72438	3.10522e-06	1.74173e-05
50	15	15	16	18	8	17	0.818944	0.19974	1.57182e-06	1.91932e-06
51	9	6	7	7	6	1	0.952124	0.04906	4.26805e-07	4.48266e-07
52	4	3	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
53	15	13	18	19	7	27	0.773353	0.25702	1.93887e-06	2.5071e-06
54	7	7	18	23	10	22	0.773647	0.25664	1.90876e-06	2.46723e-06
55	10	8	20	21	7	46	0.69317	0.36648	2.51588e-06	3.62953e-06
56	3	2	9	9	5	7	0.911905	0.09222	8.0244e-07	8.79961e-07
57	11	11	52	55	17	188	0.27139	1.3042	3.55348e-06	1.30937e-05
58	9	8	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
59	5	5	17	17	8	22	0.803354	0.21896	1.70997e-06	2.12854e-06
60	9	8	19	20	7	32	0.749162	0.2888	2.11954e-06	2.82921e-06
61	9	8	11	12	3	25	0.816393	0.20286	1.63744e-06	2.0057e-06
62	7	4	10	11	6	8	0.895942	0.10988	9.37145e-07	1.04599e-06
63	7	7	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
64	10	10	46	52	17	321	0.140344	1.96366	2.80562e-06	1.9991e-05
65	7	5	31	34	8	85	0.523604	0.64702	3.36967e-06	6.43554e-06
66	8	5	0	0	0	0	1	-0	0	0
67	10	9	17	18	7	28	0.774266	0.25584	1.9386e-06	2.50379e-06
68	8	6	14	16	4	37	0.748877	0.28918	2.1486e-06	2.86909e-06
69	5	3	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
70	4	2	12	14	6	15	0.848386	0.16442	1.34661e-06	1.58726e-06
71	11	9	14	16	5	27	0.788061	0.23818	1.8423e-06	2.33776e-06
72	11	5	20	21	4	87	0.562379	0.57558	3.26629e-06	5.80799e-06
73	8	7	17	20	7	31	0.752993	0.2837	2.09037e-06	2.77608e-06
74	6	5	14	15	6	25	0.801156	0.2217	1.74255e-06	2.17504e-06
75	7	5	12	15	6	25	0.801156	0.2217	1.74255e-06	2.17504e-06
76	8	7	23	26	9	52	0.651499	0.42848	2.75621e-06	4.23056e-06
77	10	8	16	17	7	26	0.787131	0.23936	1.84273e-06	2.34107e-06
78	4	4	6	7	4	4	0.937667	0.06436	5.69789e-07	6.07666e-07
79	2	2	12	13	4	25	0.811282	0.20914	1.67298e-06	2.06215e-06
80	3	1	12	12	2	31	0.791789	0.23346	1.84051e-06	2.3245e-06
81	13	8	44	48	15	75	0.504625	0.68394	3.3782e-06	6.69447e-06
82	12	11	15	16	11	7	0.872686	0.13618	1.11276e-06	1.27509e-06
83	13	9	6	7	1	21	0.859796	0.15106	1.29909e-06	1.51093e-06
84	11	7	14	15	5	26	0.79708	0.2268	1.77604e-06	2.22818e-06
85	7	6	3	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
86	6	5	15	16	5	34	0.760423	0.27388	2.06051e-06	2.70969e-06
87	9	7	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
88	6	2	3	3	1	3	0.966436	0.03414	3.17709e-07	3.28742e-07
89	6	4	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
90	12	10	33	37	9	105	0.464005	0.76786	3.55778e-06	7.66755e-06
91	8	6	18	19	10	21	0.797383	0.22642	1.74491e-06	2.1883e-06
92	7	6	0	0	0	0	1	-0	0	0
93	8	6	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
94	9	9	16	18	4	92	0.558646	0.58224	3.29842e-06	5.90431e-06
95	7	6	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
96	5	3	7	7	2	15	0.886513	0.12046	1.05684e-06	1.19213e-06
97	11	8	27	27	12	45	0.67095	0.39906	2.62682e-06	3.91508e-06
98	9	7	14	15	5	32	0.773059	0.2574	1.96896e-06	2.54698e-06
99	11	10	4	6	2	10	0.915138	0.08868	7.96186e-07	8.70018e-07
100	6	3	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
101	14	10	22	26	9	41	0.689092	0.37238	2.5125e-06	3.6461e-06
102	5	4	20	21	9	29	0.75595	0.27978	2.06092e-06	2.72626e-06
103	9	8	34	38	15	161	0.346546	1.05974	3.70785e-06	1.06995e-05
104	5	5	9	10	5	9	0.896999	0.1087	9.35279e-07	1.04267e-06
105	10	7	11	12	5	12	0.872354	0.13656	1.14712e-06	1.31497e-06
106	7	5	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
107	7	7	19	20	7	32	0.749162	0.2888	2.11954e-06	2.82921e-06
108	8	5	15	16	7	22	0.808415	0.21268	1.67511e-06	2.07209e-06
109	11	7	24	24	7	79	0.574865	0.55362	3.1918e-06	5.55227e-06
110	8	7	16	17	5	36	0.747994	0.29036	2.14854e-06	2.8724e-06
111	4	3	16	18	4	52	0.685066	0.37824	2.58885e-06	3.77898e-06
112	11	10	8	9	5	5	0.921254	0.08202	7.12769e-07	7.73694e-07
113	6	4	3	4	1	6	0.945804	0.05572	5.15075e-07	5.4459e-07
114	6	5	18	21	6	49	0.682645	0.38178	2.58649e-06	3.78893e-06
115	4	3	11	11	5	13	0.873384	0.13538	1.14558e-06	1.31166e-06
116	7	7	15	15	8	9	0.869271	0.1401	1.15171e-06	1.32491e-06
117	9	5	13	14	4	30	0.785904	0.24092	1.8738e-06	2.38426e-06
118	13	12	50	60	13	241	0.200709	1.6059	3.24987e-06	1.6192e-05
119	8	6	9	12	8	5	0.90406	0.10086	8.52562e-07	9.43037e-07
120	10	9	16	18	5	38	0.735768	0.30684	2.23314e-06	3.03512e-06
121	8	7	22	31	9	96	0.504453	0.68428	3.45584e-06	6.85066e-06
