Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	6	5	32	39	14	72	0.5422	0.61212	3.26787e-06	6.02705e-06
2	5	4	15	17	6	31	0.767313	0.26486	2.00019e-06	2.60674e-06
3	4	4	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
4	7	6	24	25	9	62	0.623005	0.4732	2.93152e-06	4.70545e-06
5	2	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
6	3	2	17	20	4	68	0.623504	0.4724	2.95666e-06	4.74201e-06
7	2	2	21	24	8	72	0.595758	0.51792	3.08623e-06	5.18033e-06
8	5	4	29	35	11	70	0.561693	0.5768	3.19884e-06	5.69499e-06
9	9	7	20	23	9	52	0.663889	0.40964	2.6962e-06	4.06122e-06
10	7	4	15	16	5	28	0.784052	0.24328	1.87458e-06	2.39089e-06
11	4	4	0	0	0	0	1	-0	0	0
12	7	4	29	32	8	159	0.363542	1.01186	3.72794e-06	1.02545e-05
13	9	7	30	33	11	84	0.529596	0.63564	3.35021e-06	6.32596e-06
14	6	4	7	7	3	10	0.909409	0.09496	8.42536e-07	9.26465e-07
15	8	6	12	12	5	13	0.867916	0.14166	1.1874e-06	1.3681e-06
16	8	7	8	8	4	7	0.917649	0.08594	7.55696e-07	8.23513e-07
17	6	5	34	39	14	72	0.5422	0.61212	3.26787e-06	6.02705e-06
18	4	2	0	0	0	0	1	-0	0	0
19	10	8	6	6	4	3	0.948399	0.05298	4.72383e-07	4.98085e-07
20	7	7	29	32	14	42	0.660235	0.41516	2.66597e-06	4.03792e-06
21	7	7	16	19	5	42	0.716398	0.33352	2.36705e-06	3.3041e-06
22	4	3	0	0	0	0	1	-0	0	0
23	6	6	32	40	13	99	0.469494	0.7561	3.5297e-06	7.51809e-06
24	12	9	16	18	8	18	0.814778	0.20484	1.60711e-06	1.97245e-06
25	8	5	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
26	11	9	49	57	20	131	0.358416	1.02606	3.64795e-06	1.0178e-05
27	6	6	22	27	4	120	0.457691	0.78156	3.61579e-06	7.90007e-06
28	3	1	0	0	0	0	1	-0	0	0
29	6	5	14	16	9	9	0.863829	0.14638	1.19326e-06	1.38136e-06
30	2	1	5	6	2	10	0.915138	0.08868	7.96186e-07	8.70018e-07
31	9	7	22	28	9	98	0.508831	0.67564	3.45373e-06	6.78759e-06
32	7	3	0	0	0	0	1	-0	0	0
33	4	2	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
34	6	5	30	34	13	68	0.571026	0.56032	3.15908e-06	5.53228e-06
35	6	3	14	18	2	97	0.54458	0.60774	3.36005e-06	6.16998e-06
36	4	4	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
37	4	4	7	8	5	4	0.931797	0.07064	6.18819e-07	6.64114e-07
38	7	5	19	24	5	106	0.500914	0.69132	3.49982e-06	6.98686e-06
39	1	1	0	0	0	0	1	-0	0	0
40	5	5	27	32	8	125	0.432376	0.83846	3.6527e-06	8.44797e-06
41	5	5	8	8	2	21	0.854414	0.15734	1.33919e-06	1.56738e-06
42	5	4	9	10	6	4	0.920167	0.0832	7.14978e-07	7.77009e-07
